Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
ra16_c8_10c,1,222,218,4,99.13773291680145,0.45476024273762133,0.9975796498380032,0.9975350350884733,-170.9691310614896,-157.35842153400048,99.13773291680147,40960.078617307096,0.6743591348366398
