o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,50,1400,-3.9,9.75,3.2,10.33,34.98,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1504,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,100,1401,-3.9,9.75,3.2,10.33,28.91,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1495,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,150,1402,-3.9,9.75,3.2,10.33,25.36,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1507,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,200,1403,-3.9,9.75,3.2,10.33,22.85,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1508,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,250,1404,-3.9,9.75,3.2,10.33,20.89,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1502,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,300,1405,-3.9,9.75,3.2,10.33,19.3,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1517,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,400,1406,-3.9,9.75,3.2,10.33,16.78,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1532,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,500,1407,-3.9,9.75,3.2,10.33,14.83,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1509,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,600,1408,-3.9,9.75,3.2,10.33,13.23,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1481,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,700,1409,-3.9,9.75,3.2,10.33,11.88,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1512,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,900,1410,-3.9,9.75,3.2,10.33,9.68,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.151,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,1000,1411,-3.9,9.75,3.2,10.33,8.76,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1484,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,1200,1412,-3.9,9.75,3.2,10.33,7.16,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1505,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,1400,1413,-3.9,9.75,3.2,10.33,5.81,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1509,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,1600,1414,-3.9,9.75,3.2,10.33,4.64,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1498,5.9934
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.91,6,0.025,2000,1415,-3.9,9.75,3.2,10.33,2.69,0,50,105,220,13C_A21C1p_dl,32,0.052,2,60.76302,150.784627,599.66,188.81,0,298.1511,5.9934
