Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
hpGBCm6A_m6A_C2_65C,1,91,87,4,12569.559944119857,144.4777005071248,-3.3168026677112437,-3.517584187139674,456.92893080792646,466.5072525549241,12569.559944119856,2911.7754300277525,12.019887707758537
