o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1400,-4.0,9.97,-0.37,12.33,17.49,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1505,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,150,1401,-4.0,9.97,-0.37,12.33,13.95,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1517,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,200,1402,-4.0,9.97,-0.37,12.33,11.44,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1505,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,250,1403,-4.0,9.97,-0.37,12.33,9.49,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1492,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,300,1404,-4.0,9.97,-0.37,12.33,7.89,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1505,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,400,1405,-4.0,9.97,-0.37,12.33,5.38,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1496,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,500,1406,-4.0,9.97,-0.37,12.33,3.43,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.149,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,600,1407,-4.0,9.97,-0.37,12.33,1.83,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1499,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,700,1408,-4.0,9.97,-0.37,12.33,0.49,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1507,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,900,1409,-4.0,9.97,-0.37,12.33,-1.71,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1521,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,1000,1410,-4.0,9.97,-0.37,12.33,-2.63,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1498,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,1200,1411,-4.0,9.97,-0.37,12.33,-4.22,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1509,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,1400,1412,-4.0,9.97,-0.37,12.33,-5.57,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.151,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,1600,1413,-4.0,9.97,-0.37,12.33,-6.74,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1519,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,2000,1414,-4.0,9.97,-0.37,12.33,-8.69,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1497,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,2500,1415,-4.0,9.97,-0.37,12.33,-10.64,0,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,0,283.1481,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1416,-4.0,9.97,-0.37,12.33,17.49,-50,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,50,283.151,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1417,-4.0,9.97,-0.37,12.33,17.49,-100,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,100,283.1511,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1418,-4.0,9.97,-0.37,12.33,17.49,-150,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,150,283.1497,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1419,-4.0,9.97,-0.37,12.33,17.49,-200,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,200,283.1519,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1420,-4.0,9.97,-0.37,12.33,17.49,-250,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,250,283.1478,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1421,-4.0,9.97,-0.37,12.33,17.49,-300,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,300,283.1497,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1422,-4.0,9.97,-0.37,12.33,17.49,50,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,-50,283.148,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1423,-4.0,9.97,-0.37,12.33,17.49,80,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,-80,283.1497,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1424,-4.0,9.97,-0.37,12.33,17.49,110,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,-110,283.1507,13.6464
4.706,inf,159.054,15Nsel-R1rho_HC11.fg.ijk5,29.62,6900,1600,29.25,158.0,7,0.075,100,1425,-4.0,9.97,-0.37,12.33,17.49,140,50,120,200,15N_T8_N3_dl,16,0.152,2,70.948117,176.059144,700.175,203,-140,283.149,13.6464
