filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
20210125_probe11_melting1_taa_m1a.txt,0.00040553430083332834,0.6409108475297335,0.001440779706190964,0.684409101001595,-42.20872487312642,312.15089715822256,38.99089715822254,-0.10857195994747984,-9.836909295185826,-8.534045775816068,3.0,0.00460025624607073,-1914.922448325099,-1899.0550973350616,duplex
20210125_probe11_melting2_taa_m1a.txt,0.0002597357056224084,0.6410657681941541,0.0014348926047254486,0.6801322596267063,-40.66136418923832,311.76561199577327,38.605611995773245,-0.10377584786528918,-9.719557389723697,-8.474247215340228,3.0,0.012735598956976029,-1922.1861983180527,-1906.3188473280154,duplex
20210120_probe11_melting5_taa_m1a.txt,0.0004819474794273468,0.6178935515993158,0.0014245195799403002,0.6572993950916487,-43.60080804033972,312.1652220019264,39.00522200192637,-0.11302519842033723,-9.901214879331967,-8.544912498287921,3.0,0.008156890887031424,-1743.3846127966497,-1727.8736195688791,duplex
20210125_probe11_melting3_taa_m1a.txt,0.0003364456051764164,0.6387480661652765,0.0014607773546698034,0.6760029556250505,-42.712044417121476,311.8188499009072,38.65884990090717,-0.11033009174259695,-9.816024263148769,-8.492063162237606,3.0,0.022682299030249205,-2171.7558934008252,-2154.8821616920104,duplex
avg,0.000370915772764875,0.6346545583721199,0.0014402423113816292,0.6744609278362502,-42.29573537995648,311.97514526420736,38.81514526420733,-0.1089257744939258,-9.818426456847565,-8.511317162920456,3.0,0.012043761280081847,-1938.0622882101566,-1922.0324314809916,duplex
std,8.227344977784036e-05,0.009720248447139082,1.3207956326695928e-05,0.010344397148342998,1.0671536769197487,0.18394994267574843,0.18394994267574843,0.003369878057028441,0.06514675966424688,0.029112428439186877,0.0,0.006785474439503606,152.72491678798448,152.22640680402145,0
