Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-200.0,200.0,12.6318678156,0.701691932343,23.916301218269098,1.4033838646860002,12.725735372215569,24.104036331500236,-0.09386755661556911,-0.18773511323113823
-250.0,200.0,10.6514497241,0.560689299363,25.18897364780171,1.4367663296176876,10.63341573387466,25.142761547849275,0.0180339902253408,0.04621209995243447
-50.0,200.0,21.2062265409,0.94475992187,22.44740104889807,1.003807416986875,20.757012316734627,21.97011093572236,0.4492142241653738,0.4772901131757088
-100.0,200.0,18.5642692885,0.827229224369,22.86847800739227,1.0340365304612498,18.31340428658358,22.554896754996744,0.25086500191642,0.3135812523955259
-150.0,200.0,15.3628030598,0.757598295441,23.246447923663858,1.1837473366265623,15.367676535700973,23.25406272975913,-0.004873475900973645,-0.007614806095272542
0.0,200.0,21.6685304169,0.927354158733,21.6685304169,0.927354158733,21.472764742037477,21.472764742037477,0.19576567486252472,0.19576567486252472
400.0,200.0,4.81631383613,0.594829120108,18.691831528926368,2.9741456005399995,4.966534704231791,19.442935869435324,-0.15022086810179136,-0.7511043405089559
600.0,200.0,3.12547957635,0.565578026207,19.127886047121827,5.655780262069999,3.1170950634109253,19.044040917731078,0.008384512939074718,0.08384512939074895
-350.0,200.0,7.87533062185,0.596774069931,27.867012761664714,2.424394659094687,7.889710904541281,27.925432660098046,-0.01438028269128111,-0.05841989843333195
-300.0,200.0,8.92452340023,0.685703464228,25.972973621652955,2.228536258741,9.05753469517906,26.4052603302374,-0.1330112949490605,-0.43228670858444573
-400.0,200.0,7.45110663356,0.608182201208,31.865795516076368,3.0409110060399995,7.019547317605781,29.707998936305273,0.43155931595421926,2.1577965797710945
-400.0,200.0,7.43907181413,0.595402135111,31.805621418926364,2.977010675555,7.019536566928049,29.70794518291661,0.4195352472019511,2.097676236009754
-500.0,200.0,6.44705344113,0.59037670815,38.319672367374324,4.2802311340875,5.8147057446641215,33.73515156799671,0.6323476964658781,4.584520799377614
-450.0,200.0,6.6056316012,0.732782034646,33.22525486681228,4.442491085041375,6.35346647162902,31.69650376878821,0.2521651295709795,1.5287510980240668
-600.0,200.0,5.41031704217,0.591163599784,41.97626070532181,5.911635997839998,4.881098100772955,36.684071291351366,0.529218941397045,5.292189413970448
-550.0,200.0,5.88139796329,0.684033421644,40.16949731288064,5.85703617282675,5.339177239490663,35.52673236534882,0.5422207237993373,4.642764947531816
200.0,200.0,10.4997713911,0.67911672736,19.652108369269094,1.3582334547200001,10.740445229724504,20.133456046518102,-0.2406738386245042,-0.4813476772490084
100.0,200.0,16.5001395175,0.760661422275,20.28831579364227,0.9508267778437498,16.818714493583492,20.686534513746633,-0.31857497608349306,-0.39821872010436365
0.0,400.0,21.4799905304,1.00198174104,21.4799905304,1.00198174104,20.793744848213606,20.793744848213606,0.6862456821863923,0.6862456821863923
-300.0,400.0,15.6355372147,0.784414018875,23.672595040695107,1.2256469044921872,15.391310383624429,23.290990617139528,0.24422683107557042,0.38160442355557933
-350.0,400.0,13.9246814356,0.663963862171,23.554136187331025,1.1723111941456719,14.089693253649045,23.84548517857387,-0.1650118180490452,-0.2913489912428453
-200.0,400.0,17.8752097796,0.834243506071,22.007153621267268,1.0428043825887499,18.094200271204077,22.280891735772364,-0.21899049160407813,-0.2737381145050968
-250.0,400.0,16.6487184312,0.778146181241,22.62578250083637,1.0821095332882658,16.74851887116299,22.7645674876599,-0.0998004399629906,-0.1387849868235307
-100.0,400.0,20.5417641224,1.00588667036,21.74140972924182,1.0687545872575,20.26935883827348,21.45197911485739,0.27240528412652054,0.28943061438442896
-150.0,400.0,19.1499226313,0.75799415405,21.653397537008154,0.8645870819632813,19.316360171077935,21.84324035581736,-0.16643753977793452,-0.18984281880920761
-400.0,400.0,12.9367001995,0.755257728459,24.5259659860691,1.5105154569180004,12.879965318656451,24.412496224382,0.05673488084354972,0.11346976168709944
-400.0,400.0,13.0864015759,0.806614720982,24.8253687388691,1.6132294419640005,12.880075092608562,24.412715772286223,0.20632648329143777,0.41265296658287554
800.0,400.0,4.81961923332,0.605631747058,18.708358514876366,3.02815873529,4.829194562878083,18.756235162666783,-0.009575329558082935,-0.04787664779041734
1000.0,400.0,3.68691267917,0.610965712993,18.30865184316433,4.42950141919925,3.727432788348697,18.60242263470988,-0.04052010917869664,-0.29377079154554764
1200.0,400.0,3.18923845471,0.563026047467,19.765474830721825,5.630260474669998,3.0619923236050943,18.49301351967277,0.12724613110490557,1.2724613110490566
200.0,400.0,15.83432458,0.811577536637,19.45604712176727,1.0144719207962498,16.170308051029856,19.876026460554588,-0.3359834710298557,-0.41997933878731786
350.0,400.0,11.0873723085,0.776194470473,18.544512259795088,1.3704683619288907,11.592999375718197,19.437260050352215,-0.505627067218196,-0.8927477905571273
500.0,400.0,8.03821704496,0.652076754855,18.492564907505454,1.6709466843159377,8.288140347682143,19.13299337073095,-0.24992330272214325,-0.6404284632254971
650.0,400.0,6.04596303479,0.683080960285,18.453015176886666,2.486841621037578,6.173083741711705,18.915814000523497,-0.12712070692170485,-0.462798823636831
-1000.0,400.0,4.37618167798,0.647122140148,23.305852084536827,4.691635516073,4.33354934218347,22.996767650011982,0.04263233579653036,0.3090844345248449
-850.0,400.0,5.65714600607,0.685385498572,25.1181874188387,3.7803293905611866,5.572122020741976,24.649226999763826,0.08502398532802324,0.4689604190748753
-700.0,400.0,7.50865215984,0.719648884388,26.37738150974909,2.923573592826249,7.397401429738056,25.925425418709942,0.11125073010194342,0.4519560910391469
