delay(s),vol_rel
0.0,1.0
0.05,0.672128669809
0.1,0.420180395782
0.15,0.233141490089
0.2,0.092693922748
0.25,0.00246051660331
0.3,-0.0850405333397
0.4,-0.173583392233
0.5,-0.217406455775
0.6,-0.228407809778
0.8,-0.210869528407
1.0,-0.174782260949
1.2,-0.120519722309
1.5,-0.0348184304141
1.8,0.0489105155894
2.1,0.130270551863
2.4,0.204323382027
3.0,0.336873141172
3.6,0.455246924226
4.2,0.548187941574
4.8,0.629756753971
