Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
ac8,1,9.82879841145185,176.04,auto,298.15,0.9925,0.0075,0.0,4.524153548609332,0.0,3531.9181169596595,0.0,0.0,26.4893858772,3505.42873108,0.0,0.0,0.0,0.0,0.0377509695633,0.000285271810302,0.0,2.89447995867,0.0,15.5117425329,12.6172625742,0.0,0.0,0.0,0.0,1.8201369737227877,1.8201369737227877,1.8201369737227877,34.33187321967904,34.33187321967904,34.33187321967904,0.0075,0.0075,0.0,0.6806417025451986,0.0,1236.2368484381386,0.0,0.0,27.8784330168,1227.24672714,0.0,0.0,0.0,0.0,0.039730550235,9.98733457151e-05,0.0,0.657149383874,0.0,0.623553390858,0.207428256211,0.0,0.0,0.0,0.0,1.4782786089545978,1.4782786089545978,1.4782786089545978,3.1740325707478347,3.1740325707478347,3.1740325707478347
