Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G_C1p_Off_reduce_new_trunc,1,190,185,5,47.37011854482103,0.25605469483687043,0.9754070638062827,0.9747387774966708,-253.59007905619075,-237.68104565191007,47.37011854482101,1926.1676674834212,0.506018472821764
