Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,150,0.0,1.0,0.00893159903015,1.0,0.00893159903015
1400,0,150,0.004,0.8149,0.00893159903015,0.8149,0.0109603620446
1400,0,150,0.008,0.6885,0.00893159903015,0.6885,0.012972547611
1400,0,150,0.012,0.5781,0.00893159903015,0.5781,0.0154499204812
1400,0,150,0.016,0.4996,0.00893159903015,0.4996,0.0178775000604
1400,0,150,0.02,0.4108,0.00893159903015,0.4108,0.021741964533
1400,0,150,0.024,0.3669,0.00893159903015,0.3669,0.0243434151817
1401,0,200,0.0,1.0,0.00766156471852,1.0,0.00766156471852
1401,0,200,0.004,0.7921,0.00766156471852,0.7921,0.00967247155476
1401,0,200,0.008,0.6847,0.00766156471852,0.6847,0.0111896665964
1401,0,200,0.012,0.5527,0.00766156471852,0.5527,0.0138620675204
1401,0,200,0.016,0.4612,0.00766156471852,0.4612,0.0166122391989
1401,0,200,0.02,0.3923,0.00766156471852,0.3923,0.0195298616327
1401,0,200,0.024,0.3466,0.00766156471852,0.3466,0.0221049184031
1402,0,250,0.0,1.0,0.0121844770936,1.0,0.0121844770936
1402,0,250,0.004,0.8406,0.0121844770936,0.8406,0.0144949763188
1402,0,250,0.008,0.741,0.0121844770936,0.741,0.0164432889252
1402,0,250,0.012,0.661,0.0121844770936,0.661,0.0184333995364
1402,0,250,0.016,0.5858,0.0121844770936,0.5858,0.0207997219078
1402,0,250,0.02,0.489,0.0121844770936,0.489,0.0249171310707
1402,0,250,0.024,0.4151,0.0121844770936,0.4151,0.0293531127284
1403,0,300,0.0,1.0,0.0135847313577,1.0,0.0135847313577
1403,0,300,0.004,0.8399,0.0135847313577,0.8399,0.0161742247382
1403,0,300,0.008,0.709,0.0135847313577,0.709,0.0191604109417
1403,0,300,0.012,0.6392,0.0135847313577,0.6392,0.0212527086321
1403,0,300,0.016,0.5553,0.0135847313577,0.5553,0.0244637697779
1403,0,300,0.02,0.4938,0.0135847313577,0.4938,0.0275105940819
1403,0,300,0.024,0.4162,0.0135847313577,0.4162,0.0326399119598
1404,0,400,0.0,1.0,0.0126927781552,1.0,0.0126927781552
1404,0,400,0.004,0.8428,0.0126927781552,0.8428,0.0150602493536
1404,0,400,0.008,0.7236,0.0126927781552,0.7236,0.017541152785
1404,0,400,0.012,0.6199,0.0126927781552,0.6199,0.0204755253351
1404,0,400,0.016,0.5703,0.0126927781552,0.5703,0.0222563179997
1404,0,400,0.02,0.4885,0.0126927781552,0.4885,0.0259831692021
1404,0,400,0.024,0.4387,0.0126927781552,0.4387,0.0289327060753
1405,0,500,0.0,1.0,0.0130366917101,1.0,0.0130366917101
1405,0,500,0.004,0.8752,0.0130366917101,0.8752,0.0148956715152
1405,0,500,0.008,0.7701,0.0130366917101,0.7701,0.0169285699391
1405,0,500,0.012,0.6766,0.0130366917101,0.6766,0.0192679451819
1405,0,500,0.016,0.5732,0.0130366917101,0.5732,0.0227437050071
1405,0,500,0.02,0.4954,0.0130366917101,0.4954,0.0263154858903
1405,0,500,0.024,0.4152,0.0130366917101,0.4152,0.0313985831167
1406,0,600,0.0,1.0,0.00979029137327,1.0,0.00979029137327
1406,0,600,0.004,0.8197,0.00979029137327,0.8197,0.0119437493879
1406,0,600,0.008,0.6991,0.00979029137327,0.6991,0.0140041358508
1406,0,600,0.012,0.5909,0.00979029137327,0.5909,0.0165684403
1406,0,600,0.016,0.5152,0.00979029137327,0.5152,0.0190028947463
1406,0,600,0.02,0.4569,0.00979029137327,0.4569,0.0214276458159
1406,0,600,0.024,0.408,0.00979029137327,0.408,0.0239958121894
1407,0,700,0.0,1.0,0.0129590058102,1.0,0.0129590058102
1407,0,700,0.004,0.8719,0.0129590058102,0.8719,0.0148629496619
1407,0,700,0.008,0.7782,0.0129590058102,0.7782,0.0166525389492
1407,0,700,0.012,0.6751,0.0129590058102,0.6751,0.0191956833213
1407,0,700,0.016,0.5829,0.0129590058102,0.5829,0.0222319536974
1407,0,700,0.02,0.4907,0.0129590058102,0.4907,0.0264092231715
1407,0,700,0.024,0.4205,0.0129590058102,0.4205,0.0308180875392
1408,0,900,0.0,1.0,0.0149472059574,1.0,0.0149472059574
1408,0,900,0.004,0.8943,0.0149472059574,0.8943,0.0167138610728
1408,0,900,0.008,0.8296,0.0149472059574,0.8296,0.0180173649438
1408,0,900,0.012,0.7294,0.0149472059574,0.7294,0.0204924677233
1408,0,900,0.016,0.6719,0.0149472059574,0.6719,0.0222461764509
1408,0,900,0.02,0.5933,0.0149472059574,0.5933,0.0251933355088
1408,0,900,0.024,0.51,0.0149472059574,0.51,0.0293082469753
1409,0,1000,0.0,1.0,0.0152016666826,1.0,0.0152016666826
1409,0,1000,0.004,0.8923,0.0152016666826,0.8923,0.017036497459
1409,0,1000,0.008,0.8143,0.0152016666826,0.8143,0.0186683859544
1409,0,1000,0.012,0.7435,0.0152016666826,0.7435,0.0204460883425
1409,0,1000,0.016,0.6627,0.0152016666826,0.6627,0.0229389869966
1409,0,1000,0.02,0.5885,0.0152016666826,0.5885,0.0258312093163
1409,0,1000,0.024,0.5037,0.0152016666826,0.5037,0.0301800013552
1410,0,1200,0.0,1.0,0.0125257653022,1.0,0.0125257653022
1410,0,1200,0.004,0.8398,0.0125257653022,0.8398,0.0149151765922
1410,0,1200,0.008,0.7413,0.0125257653022,0.7413,0.0168970259034
1410,0,1200,0.012,0.6485,0.0125257653022,0.6485,0.0193149811907
1410,0,1200,0.016,0.6024,0.0125257653022,0.6024,0.0207931030912
1410,0,1200,0.02,0.5618,0.0125257653022,0.5618,0.0222957730547
1410,0,1200,0.024,0.4982,0.0125257653022,0.4982,0.0251420419553
1411,0,1400,0.0,1.0,0.0149484060751,1.0,0.0149484060751
1411,0,1400,0.004,0.8947,0.0149484060751,0.8947,0.0167077300493
1411,0,1400,0.008,0.8092,0.0149484060751,0.8092,0.0184730673197
1411,0,1400,0.012,0.733,0.0149484060751,0.733,0.0203934598569
1411,0,1400,0.016,0.6511,0.0149484060751,0.6511,0.0229586946324
1411,0,1400,0.02,0.5564,0.0149484060751,0.5564,0.0268662941681
1411,0,1400,0.024,0.4879,0.0149484060751,0.4879,0.0306382579937
1412,0,1600,0.0,1.0,0.0111013865842,1.0,0.0111013865842
1412,0,1600,0.004,0.8583,0.0111013865842,0.8583,0.0129341565702
1412,0,1600,0.008,0.7595,0.0111013865842,0.7595,0.0146167038633
1412,0,1600,0.012,0.669,0.0111013865842,0.669,0.0165940008733
1412,0,1600,0.016,0.5924,0.0111013865842,0.5924,0.0187396802569
1412,0,1600,0.02,0.5562,0.0111013865842,0.5562,0.0199593430137
1412,0,1600,0.024,0.4989,0.0111013865842,0.4989,0.0222517269678
1413,0,2000,0.0,1.0,0.0134123090405,1.0,0.0134123090405
1413,0,2000,0.004,0.9051,0.0134123090405,0.9051,0.0148185935703
1413,0,2000,0.008,0.7937,0.0134123090405,0.7937,0.0168984616864
1413,0,2000,0.012,0.7331,0.0134123090405,0.7331,0.0182953335704
1413,0,2000,0.016,0.6305,0.0134123090405,0.6305,0.0212724964956
1413,0,2000,0.02,0.5656,0.0134123090405,0.5656,0.0237134176812
1413,0,2000,0.024,0.5042,0.0134123090405,0.5042,0.0266011682675
1414,0,2500,0.0,1.0,0.0148137615951,1.0,0.0148137615951
1414,0,2500,0.004,0.892,0.0148137615951,0.892,0.0166073560483
1414,0,2500,0.008,0.8154,0.0148137615951,0.8154,0.0181674780416
1414,0,2500,0.012,0.7209,0.0148137615951,0.7209,0.0205489826538
1414,0,2500,0.016,0.6325,0.0148137615951,0.6325,0.0234209669488
1414,0,2500,0.02,0.5605,0.0148137615951,0.5605,0.0264295478949
1414,0,2500,0.024,0.504,0.0148137615951,0.504,0.0293923841173
1415,-50,200,0.0,1.0,0.0140487426411,1.0,0.0140487426411
1415,-50,200,0.004,0.8374,0.0140487426411,0.8374,0.0167766212576
1415,-50,200,0.008,0.738,0.0140487426411,0.738,0.019036236641
1415,-50,200,0.012,0.6181,0.0140487426411,0.6181,0.0227289154523
1415,-50,200,0.016,0.5261,0.0140487426411,0.5261,0.0267035594774
1415,-50,200,0.02,0.4842,0.0140487426411,0.4842,0.0290143383748
1415,-50,200,0.024,0.3953,0.0140487426411,0.3953,0.0355394450824
1416,-100,200,0.0,1.0,0.0138268112148,1.0,0.0138268112148
1416,-100,200,0.004,0.858,0.0138268112148,0.858,0.016115164586
1416,-100,200,0.008,0.7646,0.0138268112148,0.7646,0.018083718565
1416,-100,200,0.012,0.6781,0.0138268112148,0.6781,0.0203905194143
1416,-100,200,0.016,0.5662,0.0138268112148,0.5662,0.0244203659746
1416,-100,200,0.02,0.4917,0.0138268112148,0.4917,0.0281204214253
1416,-100,200,0.024,0.4362,0.0138268112148,0.4362,0.0316983292407
1417,-150,200,0.0,1.0,0.0124156449108,1.0,0.0124156449108
1417,-150,200,0.004,0.8762,0.0124156449108,0.8762,0.0141698754974
