Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G_C8_Off_clean,1,253,248,5,272.9836864004305,1.1007406709694778,0.9212686310773119,0.9196748786699701,29.233704617928904,46.900652061566504,272.98368640043043,3467.2798166191255,1.0491618897813042
