Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,150,0.0,1.0,0.0112582927749,1.0,0.0112582927749
1400,0,150,0.012,0.8171,0.0112582927749,0.8171,0.0137783536592
1400,0,150,0.024,0.7407,0.0112582927749,0.7407,0.0151995312204
1400,0,150,0.036,0.6345,0.0112582927749,0.6345,0.0177435662332
1400,0,150,0.048,0.5347,0.0112582927749,0.5347,0.0210553446324
1400,0,150,0.06,0.4921,0.0112582927749,0.4921,0.0228780588802
1401,0,200,0.0,1.0,0.00941649027816,1.0,0.00941649027816
1401,0,200,0.012,0.8348,0.00941649027816,0.8348,0.0112799356471
1401,0,200,0.024,0.7197,0.00941649027816,0.7197,0.013083910349
1401,0,200,0.036,0.6303,0.00941649027816,0.6303,0.0149396958245
1401,0,200,0.048,0.5369,0.00941649027816,0.5369,0.0175386296855
1401,0,200,0.06,0.4615,0.00941649027816,0.4615,0.020404095944
1402,0,250,0.0,1.0,0.010494077855,1.0,0.010494077855
1402,0,250,0.012,0.8446,0.010494077855,0.8446,0.0124249086609
1402,0,250,0.024,0.7369,0.010494077855,0.7369,0.0142408438798
1402,0,250,0.036,0.6259,0.010494077855,0.6259,0.0167663809794
1402,0,250,0.048,0.5494,0.010494077855,0.5494,0.0191009789862
1402,0,250,0.06,0.4708,0.010494077855,0.4708,0.0222898849937
1403,0,300,0.0,1.0,0.0123500720493,1.0,0.0123500720493
1403,0,300,0.012,0.8357,0.0123500720493,0.8357,0.014778116608
1403,0,300,0.024,0.7279,0.0123500720493,0.7279,0.0169667152758
1403,0,300,0.036,0.6297,0.0123500720493,0.6297,0.0196126283139
1403,0,300,0.048,0.5256,0.0123500720493,0.5256,0.02349709294
1403,0,300,0.06,0.4615,0.0123500720493,0.4615,0.0267607195
1404,0,400,0.0,1.0,0.01058100109,1.0,0.01058100109
1404,0,400,0.012,0.8301,0.01058100109,0.8301,0.0127466583424
1404,0,400,0.024,0.7287,0.01058100109,0.7287,0.0145203802525
1404,0,400,0.036,0.6347,0.01058100109,0.6347,0.016670869844
1404,0,400,0.048,0.5492,0.01058100109,0.5492,0.0192662073744
1404,0,400,0.06,0.4764,0.01058100109,0.4764,0.0222103297439
1405,0,500,0.0,1.0,0.0105602416956,1.0,0.0105602416956
1405,0,500,0.012,0.8306,0.0105602416956,0.8306,0.0127139919283
1405,0,500,0.024,0.7396,0.0105602416956,0.7396,0.0142783148941
1405,0,500,0.036,0.6535,0.0105602416956,0.6535,0.0161595129237
1405,0,500,0.048,0.5528,0.0105602416956,0.5528,0.019103186859
1405,0,500,0.06,0.4787,0.0105602416956,0.4787,0.0220602500431
1406,0,600,0.0,1.0,0.0115767376911,1.0,0.0115767376911
