o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,150,1400,inf,9.75,3.2,13.78,25.36,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1508,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,200,1401,inf,9.75,3.2,13.78,22.85,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1479,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,250,1402,inf,9.75,3.2,13.78,20.89,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1506,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,300,1403,inf,9.75,3.2,13.78,19.3,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1432,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,400,1404,inf,9.75,3.2,13.78,16.78,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1517,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,500,1405,inf,9.75,3.2,13.78,14.83,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1496,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,600,1406,inf,9.75,3.2,13.78,13.23,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1524,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,700,1407,inf,9.75,3.2,13.78,11.88,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1515,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,900,1408,inf,9.75,3.2,13.78,9.68,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1471,5.93
4.7,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.6591,6,0.03,1000,1409,inf,9.75,3.2,13.78,8.76,0,50,105,220,13C_G_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,313.1513,5.93
