Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.00548817626805,1.0,0.00548817626805
1400,0,50,0.007,0.7941,0.00548817626805,0.7941,0.006911190364
1400,0,50,0.014,0.6648,0.00548817626805,0.6648,0.00825537946458
1400,0,50,0.021,0.5865,0.00548817626805,0.5865,0.00935750429336
1400,0,50,0.028,0.4504,0.00548817626805,0.4504,0.0121851160481
1400,0,50,0.035,0.4111,0.00548817626805,0.4111,0.0133499787596
1400,0,50,0.042,0.3431,0.00548817626805,0.3431,0.0159958503878
1401,0,100,0.0,1.0,0.00690275884754,1.0,0.00690275884754
1401,0,100,0.007,0.813,0.00690275884754,0.813,0.00849047828726
1401,0,100,0.014,0.6888,0.00690275884754,0.6888,0.0100214268983
1401,0,100,0.021,0.5832,0.00690275884754,0.5832,0.0118360062544
1401,0,100,0.028,0.4752,0.00690275884754,0.4752,0.0145260076758
1401,0,100,0.035,0.3983,0.00690275884754,0.3983,0.0173305519647
1401,0,100,0.042,0.3377,0.00690275884754,0.3377,0.0204405059151
1402,0,150,0.0,1.0,0.00726018908157,1.0,0.00726018908157
1402,0,150,0.007,0.8362,0.00726018908157,0.8362,0.00868235958092
1402,0,150,0.014,0.6963,0.00726018908157,0.6963,0.0104268118362
1402,0,150,0.021,0.5938,0.00726018908157,0.5938,0.012226657261
1402,0,150,0.028,0.4941,0.00726018908157,0.4941,0.0146937645852
1402,0,150,0.035,0.4072,0.00726018908157,0.4072,0.0178295409665
1402,0,150,0.042,0.3419,0.00726018908157,0.3419,0.0212348320607
1403,0,200,0.0,1.0,0.00789984503683,1.0,0.00789984503683
1403,0,200,0.007,0.8279,0.00789984503683,0.8279,0.0095420280672
1403,0,200,0.014,0.7045,0.00789984503683,0.7045,0.0112134067237
1403,0,200,0.021,0.5935,0.00789984503683,0.5935,0.0133106066332
1403,0,200,0.028,0.4934,0.00789984503683,0.4934,0.0160110357455
1403,0,200,0.035,0.4153,0.00789984503683,0.4153,0.019022020315
1403,0,200,0.042,0.3551,0.00789984503683,0.3551,0.0222468179015
1404,0,250,0.0,1.0,0.00758032173108,1.0,0.00758032173108
1404,0,250,0.007,0.8274,0.00758032173108,0.8274,0.00916161678883
1404,0,250,0.014,0.6969,0.00758032173108,0.6969,0.0108772015082
1404,0,250,0.021,0.598,0.00758032173108,0.598,0.0126761232961
1404,0,250,0.028,0.5061,0.00758032173108,0.5061,0.0149779129245
1404,0,250,0.035,0.4167,0.00758032173108,0.4167,0.0181913168492
1404,0,250,0.042,0.3592,0.00758032173108,0.3592,0.0211033455765
1405,0,300,0.0,1.0,0.00752135933634,1.0,0.00752135933634
1405,0,300,0.007,0.8392,0.00752135933634,0.8392,0.0089625349575
1405,0,300,0.014,0.7163,0.00752135933634,0.7163,0.0105002922467
1405,0,300,0.021,0.601,0.00752135933634,0.601,0.0125147409922
1405,0,300,0.028,0.5116,0.00752135933634,0.5116,0.0147016406105
1405,0,300,0.035,0.4372,0.00752135933634,0.4372,0.0172034751517
1405,0,300,0.042,0.37,0.00752135933634,0.37,0.0203279982063
1406,0,400,0.0,1.0,0.00719921128284,1.0,0.00719921128284
1406,0,400,0.007,0.8426,0.00719921128284,0.8426,0.00854404377265
1406,0,400,0.014,0.7182,0.00719921128284,0.7182,0.0100239644707
1406,0,400,0.021,0.6046,0.00719921128284,0.6046,0.0119073954397
1406,0,400,0.028,0.5211,0.00719921128284,0.5211,0.013815412172
1406,0,400,0.035,0.4497,0.00719921128284,0.4497,0.0160089199085
1406,0,400,0.042,0.3899,0.00719921128284,0.3899,0.0184642505331
1407,0,500,0.0,1.0,0.00707825405983,1.0,0.00707825405983
1407,0,500,0.007,0.8472,0.00707825405983,0.8472,0.00835487967402
1407,0,500,0.014,0.7306,0.00707825405983,0.7306,0.00968827547198
1407,0,500,0.021,0.6274,0.00707825405983,0.6274,0.0112818840609
1407,0,500,0.028,0.5224,0.00707825405983,0.5224,0.0135494909262
1407,0,500,0.035,0.4551,0.00707825405983,0.4551,0.0155531840471
1407,0,500,0.042,0.3902,0.00707825405983,0.3902,0.0181400667858
1408,0,600,0.0,1.0,0.00767433452534,1.0,0.00767433452534
1408,0,600,0.007,0.8458,0.00767433452534,0.8458,0.00907346243242
1408,0,600,0.014,0.7262,0.00767433452534,0.7262,0.0105677974736
1408,0,600,0.021,0.626,0.00767433452534,0.626,0.012259320328
1408,0,600,0.028,0.5305,0.00767433452534,0.5305,0.014466229077
1408,0,600,0.035,0.4543,0.00767433452534,0.4543,0.0168926579911
1408,0,600,0.042,0.3932,0.00767433452534,0.3932,0.0195176361275
1409,0,700,0.0,1.0,0.00610035103711,1.0,0.00610035103711
1409,0,700,0.007,0.8598,0.00610035103711,0.8598,0.00709508145745
1409,0,700,0.014,0.7366,0.00610035103711,0.7366,0.00828176898875
1409,0,700,0.021,0.6356,0.00610035103711,0.6356,0.00959778325537
1409,0,700,0.028,0.5498,0.00610035103711,0.5498,0.0110955820973
1409,0,700,0.035,0.4683,0.00610035103711,0.4683,0.0130265877367
1409,0,700,0.042,0.3978,0.00610035103711,0.3978,0.01533522131
1410,0,900,0.0,1.0,0.0086331232479,1.0,0.0086331232479
1410,0,900,0.007,0.8525,0.0086331232479,0.8525,0.0101268307893
1410,0,900,0.014,0.7311,0.0086331232479,0.7311,0.0118084027464
1410,0,900,0.021,0.629,0.0086331232479,0.629,0.013725156197
1410,0,900,0.028,0.5433,0.0086331232479,0.5433,0.0158901587482
1410,0,900,0.035,0.4724,0.0086331232479,0.4724,0.0182750280438
1410,0,900,0.042,0.407,0.0086331232479,0.407,0.0212116050317
1411,0,1000,0.0,1.0,0.00793938118656,1.0,0.00793938118656
