offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.600000000000000000e+03,2.000000000000000000e+02,2.870292686555937500e+00,0.000000000000000000e+00,1.949916713067989349e+01,0.000000000000000000e+00,9.999997599399720327e-01
-3.563819095477386782e+03,2.000000000000000000e+02,2.871354979038652999e+00,0.000000000000000000e+00,1.950495961542605983e+01,0.000000000000000000e+00,9.999997498702033472e-01
-3.527638190954774018e+03,2.000000000000000000e+02,2.872450842982849029e+00,0.000000000000000000e+00,1.951096132839984421e+01,0.000000000000000000e+00,9.999997387629291357e-01
-3.491457286432160799e+03,2.000000000000000000e+02,2.873581724266690784e+00,0.000000000000000000e+00,1.951718351846443511e+01,0.000000000000000000e+00,9.999997269824033586e-01
-3.455276381909547581e+03,2.000000000000000000e+02,2.874749145240408144e+00,0.000000000000000000e+00,1.952363717935486420e+01,0.000000000000000000e+00,9.999997145270769217e-01
-3.419095477386934817e+03,2.000000000000000000e+02,2.875954712304963135e+00,0.000000000000000000e+00,1.953033384100297098e+01,0.000000000000000000e+00,9.999997013337639240e-01
-3.382914572864321599e+03,2.000000000000000000e+02,2.877200119104889708e+00,0.000000000000000000e+00,1.953728489699335569e+01,0.000000000000000000e+00,9.999996868911997794e-01
-3.346733668341708380e+03,2.000000000000000000e+02,2.878487168971195054e+00,0.000000000000000000e+00,1.954450630749499851e+01,0.000000000000000000e+00,9.999996725592270597e-01
-3.310552763819095617e+03,2.000000000000000000e+02,2.879817749047516973e+00,0.000000000000000000e+00,1.955200929017394174e+01,0.000000000000000000e+00,9.999996569665285939e-01
-3.274371859296482398e+03,2.000000000000000000e+02,2.881193869081764003e+00,0.000000000000000000e+00,1.955980944091083984e+01,0.000000000000000000e+00,9.999996404174151809e-01
-3.238190954773869635e+03,2.000000000000000000e+02,2.882617654750883940e+00,0.000000000000000000e+00,1.956792260126428573e+01,0.000000000000000000e+00,9.999996228603652559e-01
-3.202010050251256416e+03,2.000000000000000000e+02,2.884091354630523796e+00,0.000000000000000000e+00,1.957636459074024060e+01,0.000000000000000000e+00,9.999996036899430063e-01
-3.165829145728643198e+03,2.000000000000000000e+02,2.885617368649093351e+00,0.000000000000000000e+00,1.958515621667379492e+01,0.000000000000000000e+00,9.999995842153089898e-01
-3.129648241206030434e+03,2.000000000000000000e+02,2.887198224046084505e+00,0.000000000000000000e+00,1.959431452560374964e+01,0.000000000000000000e+00,9.999995633033029740e-01
-3.093467336683417216e+03,2.000000000000000000e+02,2.888836615294087640e+00,0.000000000000000000e+00,1.960386038176136481e+01,0.000000000000000000e+00,9.999995409675809244e-01
-3.057286432160803997e+03,2.000000000000000000e+02,2.890535406160215093e+00,0.000000000000000000e+00,1.961381595298405500e+01,0.000000000000000000e+00,9.999995171874201949e-01
-3.021105527638191234e+03,2.000000000000000000e+02,2.892297642669825919e+00,0.000000000000000000e+00,1.962420479137017537e+01,0.000000000000000000e+00,9.999994918365420205e-01
-2.984924623115578015e+03,2.000000000000000000e+02,2.894126560508557766e+00,0.000000000000000000e+00,1.963505041318762778e+01,0.000000000000000000e+00,9.999994636486629895e-01
-2.948743718592964797e+03,2.000000000000000000e+02,2.896025640560203840e+00,0.000000000000000000e+00,1.964638533113043195e+01,0.000000000000000000e+00,9.999994358987484011e-01
-2.912562814070352033e+03,2.000000000000000000e+02,2.897998547545320047e+00,0.000000000000000000e+00,1.965823359774105938e+01,0.000000000000000000e+00,9.999994052412988221e-01
-2.876381909547738815e+03,2.000000000000000000e+02,2.900049225157925736e+00,0.000000000000000000e+00,1.967062804383613184e+01,0.000000000000000000e+00,9.999993724538819295e-01
-2.840201005025125596e+03,2.000000000000000000e+02,2.902181881161275179e+00,0.000000000000000000e+00,1.968360244400412284e+01,0.000000000000000000e+00,9.999993373989166656e-01
-2.804020100502512832e+03,2.000000000000000000e+02,2.904401012810617022e+00,0.000000000000000000e+00,1.969719237967319714e+01,0.000000000000000000e+00,9.999992994096552623e-01
-2.767839195979899614e+03,2.000000000000000000e+02,2.906711448675448395e+00,0.000000000000000000e+00,1.971143874995857459e+01,0.000000000000000000e+00,9.999992593145733411e-01
-2.731658291457286396e+03,2.000000000000000000e+02,2.909118351688527060e+00,0.000000000000000000e+00,1.972638304660620179e+01,0.000000000000000000e+00,9.999992165372896258e-01
-2.695477386934673632e+03,2.000000000000000000e+02,2.911627264190371545e+00,0.000000000000000000e+00,1.974207053446400550e+01,0.000000000000000000e+00,9.999991704523588654e-01
-2.659296482412060413e+03,2.000000000000000000e+02,2.914244144205451192e+00,0.000000000000000000e+00,1.975855089221522576e+01,0.000000000000000000e+00,9.999991209673194659e-01
