filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
20210112_atul_testing_a6dna_ph6p8nb_raw.txt,0.0005227011765276793,0.6136158549640168,0.000587992501890809,0.7102153971902968,-89.35808045790348,313.17401657810063,40.01401657810061,-0.258683424932666,-12.229030479979784,-9.124829380787787,3.0,0.00500095867171015,-1853.1885817788084,-1837.4967667864066,duplex
avg,0.0005227011765276793,0.6136158549640168,0.000587992501890809,0.7102153971902968,-89.35808045790348,313.17401657810063,40.01401657810061,-0.258683424932666,-12.229030479979784,-9.124829380787787,3.0,0.00500095867171015,-1853.1885817788084,-1837.4967667864066,duplex
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
