Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,150,0.0,1.0,0.0111468995858,1.0,0.0111468995858
1400,0,150,0.008,0.8079,0.0111468995858,0.8079,0.0137973754001
1400,0,150,0.016,0.6755,0.0111468995858,0.6755,0.0165017018294
1400,0,150,0.024,0.5774,0.0111468995858,0.5774,0.0193053335396
1400,0,150,0.032,0.481,0.0111468995858,0.481,0.0231744274132
1400,0,150,0.04,0.4184,0.0111468995858,0.4184,0.0266417294115
1400,0,150,0.048,0.3452,0.0111468995858,0.3452,0.0322911343736
1401,0,200,0.0,1.0,0.0107379403774,1.0,0.0107379403774
1401,0,200,0.008,0.8121,0.0107379403774,0.8121,0.0132224361254
1401,0,200,0.016,0.6878,0.0107379403774,0.6878,0.0156120098537
1401,0,200,0.024,0.5927,0.0107379403774,0.5927,0.0181169906823
1401,0,200,0.032,0.4873,0.0107379403774,0.4873,0.0220355846037
1401,0,200,0.04,0.4205,0.0107379403774,0.4205,0.0255361245598
1401,0,200,0.048,0.3542,0.0107379403774,0.3542,0.0303160372033
1402,0,250,0.0,1.0,0.009843977648,1.0,0.009843977648
1402,0,250,0.008,0.8191,0.009843977648,0.8191,0.0120180413234
1402,0,250,0.016,0.7004,0.009843977648,0.7004,0.0140547939006
1402,0,250,0.024,0.59,0.009843977648,0.59,0.016684707878
1402,0,250,0.032,0.4897,0.009843977648,0.4897,0.0201020576843
1402,0,250,0.04,0.418,0.009843977648,0.418,0.0235501857608
1402,0,250,0.048,0.348,0.009843977648,0.348,0.0282872920919
1403,0,300,0.0,1.0,0.0122735292468,1.0,0.0122735292468
1403,0,300,0.008,0.8134,0.0122735292468,0.8134,0.0150891679945
1403,0,300,0.016,0.695,0.0122735292468,0.695,0.0176597543119
1403,0,300,0.024,0.5774,0.0122735292468,0.5774,0.0212565452836
1403,0,300,0.032,0.4888,0.0122735292468,0.4888,0.0251095115523
1403,0,300,0.04,0.4205,0.0122735292468,0.4205,0.0291879411338
1403,0,300,0.048,0.3537,0.0122735292468,0.3537,0.034700393686
1404,0,400,0.0,1.0,0.0125253643726,1.0,0.0125253643726
1404,0,400,0.008,0.8082,0.0125253643726,0.8082,0.0154978524779
1404,0,400,0.016,0.6992,0.0125253643726,0.6992,0.0179138506473
1404,0,400,0.024,0.5904,0.0125253643726,0.5904,0.0212150480566
1404,0,400,0.032,0.4887,0.0125253643726,0.4887,0.0256299659763
1404,0,400,0.04,0.4236,0.0125253643726,0.4236,0.0295688488494
1404,0,400,0.048,0.3577,0.0125253643726,0.3577,0.0350163946676
1405,0,500,0.0,1.0,0.0107540337362,1.0,0.0107540337362
1405,0,500,0.008,0.8267,0.0107540337362,0.8267,0.0130083872459
1405,0,500,0.016,0.7183,0.0107540337362,0.7183,0.0149715073593
1405,0,500,0.024,0.5968,0.0107540337362,0.5968,0.0180194935258
1405,0,500,0.032,0.5061,0.0107540337362,0.5061,0.0212488317253
1405,0,500,0.04,0.4352,0.0107540337362,0.4352,0.02471055546
1405,0,500,0.048,0.3694,0.0107540337362,0.3694,0.0291121649599
1406,0,600,0.0,1.0,0.0112384491081,1.0,0.0112384491081
1406,0,600,0.008,0.8299,0.0112384491081,0.8299,0.0135419316883
1406,0,600,0.016,0.7194,0.0112384491081,0.7194,0.0156219754074
1406,0,600,0.024,0.6048,0.0112384491081,0.6048,0.0185820917792
1406,0,600,0.032,0.5198,0.0112384491081,0.5198,0.0216207177916
