Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc8,1,212,205,7,250.90420521694875,1.2239229522777988,0.9289275669762468,0.9264888070195494,50.267826694879794,73.21491100974075,250.90420521694875,3530.260531999712,1.1063105134987188
