filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
20210108_melting4_cag_at.txt,0.0007398992333258295,-0.13946034721944292,0.0015452043936832753,-0.12470308721072927,-64.32657338363184,328.53820804789615,55.37820804789612,-0.16914930716156337,-13.893015960340101,-11.86322427440134,3.0,0.01194730306515675,-1616.6932466448577,-1601.827620291468,duplex
20210109_melting1_cag_at_raw.txt,0.0006120342337876163,0.7179173681704747,0.001567052452983505,0.7266957794505815,-61.76779355880125,328.5148901597087,55.3548901597087,-0.16137427368651586,-13.65244011642968,-11.715948832191486,3.0,0.010276539342527783,-1521.8868109458779,-1507.5180950508202,duplex
20210109_melting_cag_at.txt,0.0007452899211808617,0.7142601706908838,0.0015970978978317688,0.7279040950881437,-64.8939769801751,328.7223933336946,55.56239333369456,-0.17076568865990344,-13.978479249338285,-11.929290985419442,3.0,0.004256987089432865,-1689.83558542886,-1675.0384793490891,duplex
avg,0.0006990744627647693,0.4309057305473052,0.0015697849148328497,0.44329892910933194,-63.66278130753606,328.5918305137665,55.431830513766464,-0.16709642316932757,-13.841311775369356,-11.836154697337422,3.0,0.008826943165705798,-1609.4718810065317,-1594.7947315637923,duplex
std,6.158606971376994e-05,0.4033124849490109,2.127335898913663e-05,0.4016383803990943,1.3598334790784312,0.09281134427091972,0.09281134427091972,0.00409962748834376,0.13803470844819066,0.08917507158318638,0.0,0.003302649114323347,68.7546788897342,68.57047922515844,0
