Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
T8_N3_Off,1,97,93,4,110.00173322395187,1.182814335741418,0.8057084039849669,0.7972609432886612,20.635941552084883,30.500002857402762,110.0017332239519,566.1682516388443,1.0875726806707762
