o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,50,1400,-3.9,9.75,3.2,13.78,34.98,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1511,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1401,-3.9,9.75,3.2,13.78,28.91,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1534,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,150,1402,-3.9,9.75,3.2,13.78,25.36,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1496,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1403,-3.9,9.75,3.2,13.78,22.85,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.15,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,250,1404,-3.9,9.75,3.2,13.78,20.89,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1524,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,300,1405,-3.9,9.75,3.2,13.78,19.3,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1466,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,400,1406,-3.9,9.75,3.2,13.78,16.78,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1533,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,500,1407,-3.9,9.75,3.2,13.78,14.83,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1487,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,600,1408,-3.9,9.75,3.2,13.78,13.23,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1487,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,700,1409,-3.9,9.75,3.2,13.78,11.88,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1526,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,900,1410,-3.9,9.75,3.2,13.78,9.68,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1484,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,1000,1411,-3.9,9.75,3.2,13.78,8.76,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.151,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,1200,1412,-3.9,9.75,3.2,13.78,7.16,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1504,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,1400,1413,-3.9,9.75,3.2,13.78,5.81,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1523,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,1600,1414,-3.9,9.75,3.2,13.78,4.64,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1478,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,2000,1415,-3.9,9.75,3.2,13.78,2.69,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1502,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,2500,1416,-3.9,9.75,3.2,13.78,0.74,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1512,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,3000,1417,-3.9,9.75,3.2,13.78,-0.86,0,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,0,313.1511,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1418,-3.9,9.75,3.2,13.78,28.91,-30,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,30,313.1525,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1419,-3.9,9.75,3.2,13.78,28.91,-60,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,60,313.1534,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1420,-3.9,9.75,3.2,13.78,28.91,-100,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,100,313.1527,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1421,-3.9,9.75,3.2,13.78,28.91,-150,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,150,313.1471,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1422,-3.9,9.75,3.2,13.78,28.91,-200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,200,313.1492,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1423,-3.9,9.75,3.2,13.78,28.91,-250,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,250,313.15,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1424,-3.9,9.75,3.2,13.78,28.91,-300,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,300,313.1496,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1425,-3.9,9.75,3.2,13.78,28.91,-400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,400,313.1506,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1426,-3.9,9.75,3.2,13.78,28.91,30,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-30,313.1485,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1427,-3.9,9.75,3.2,13.78,28.91,60,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-60,313.1476,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1428,-3.9,9.75,3.2,13.78,28.91,100,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-100,313.1486,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1429,-3.9,9.75,3.2,13.78,28.91,150,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-150,313.1486,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1430,-3.9,9.75,3.2,13.78,28.91,200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-200,313.1537,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1431,-3.9,9.75,3.2,13.78,28.91,250,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-250,313.1463,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1432,-3.9,9.75,3.2,13.78,28.91,300,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-300,313.152,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,100,1433,-3.9,9.75,3.2,13.78,28.91,400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-400,313.1486,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1434,-3.9,9.75,3.2,13.78,22.85,-30,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,30,313.1504,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1435,-3.9,9.75,3.2,13.78,22.85,-60,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,60,313.1504,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1436,-3.9,9.75,3.2,13.78,22.85,-100,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,100,313.1539,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1437,-3.9,9.75,3.2,13.78,22.85,-150,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,150,313.1489,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1438,-3.9,9.75,3.2,13.78,22.85,-200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,200,313.1473,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1439,-3.9,9.75,3.2,13.78,22.85,-250,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,250,313.1535,7.9199
4.7,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.5039,6,0.025,200,1440,-3.9,9.75,3.2,13.78,22.85,-300,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,300,313.149,7.9199
