Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,-200,600,20.4970900012,0.340152348109,0.361671862359
1468,-100,600,21.1773823289,0.421269977681,1.78055216492
1465,600,400,8.33779536445,0.459819142769,1.94647886889
1464,400,400,12.0475483881,0.488380221149,4.36423590892
1467,1200,400,4.53964366646,0.464887198517,5.17298237682
1466,800,400,6.47222551353,0.302588798637,2.02653095398
1461,-1400,400,4.39454400393,0.479463471921,6.45387582563
1460,-1200,400,5.07622374342,0.391739727793,2.04577858826
1463,200,400,17.4780851682,0.489171136649,3.13412127642
1462,50,400,21.2747954481,0.476515556381,3.52043923001
1490,1400,600,5.67193535755,0.580747609742,2.02530880477
1491,1800,600,4.48175933959,0.408691796038,3.51992894919
1492,-100,1000,20.4540594495,0.35517873744,1.26393009062
1493,-250,1000,19.2952343845,0.436553072064,2.13173644069
1494,-350,1000,19.0225941713,0.512598105253,0.859492510531
1495,-400,1000,18.5962742674,0.386146777039,1.45813237364
1496,-450,1000,17.8665575829,0.550416392133,2.30834294288
1497,-550,1000,16.7028367631,0.261095570852,1.07765723022
1498,-700,1000,14.8727368556,0.414590341075,0.656760780539
1499,-1000,1000,11.8072814064,0.365915720978,3.46546211307
1418,-100,200,19.1114634553,0.356406888892,1.61774630336
1419,-150,200,15.9598223748,0.492021641462,4.25779760026
1410,0,900,20.511679575,0.452839348942,2.25631882045
1411,0,1000,20.3014024802,0.470898343078,4.39799475716
1412,0,1200,20.6653785713,0.415042511172,2.12960306547
1413,0,1400,20.3755376546,0.376592002418,1.716610239
1414,0,1600,19.8180669881,0.677766238152,4.66729982245
1415,0,2000,19.598062384,0.429124690278,2.883670647
1416,0,2500,19.4499326884,0.365912895397,2.10085642508
1417,0,3000,19.6314852797,0.377899490221,2.57995205623
1510,2600,1000,4.84805027519,0.34215640136,1.3851857545
1483,-1200,600,7.07903694742,0.326941486893,0.82366867037
1482,-1000,600,8.21530220167,0.406105868327,3.29665906422
1481,-800,600,10.286452557,0.506585090472,3.40836452697
1480,-700,600,11.5121168382,0.552625130078,4.24616038119
1487,400,600,15.3101901961,0.320141427106,1.21257915049
1486,200,600,18.5796375954,0.39106855767,1.67271255034
1485,-1800,600,4.75648839396,0.449733491591,2.89884405825
1484,-1400,600,5.71767286408,0.459524693566,4.69518241027
1489,1000,600,7.25490962492,0.391695290881,2.7674577885
1488,600,600,11.3647841667,0.403617971001,3.12678613052
1409,0,700,21.2010514737,0.59048314724,3.84261763664
1408,0,600,21.4616967851,0.448505476628,2.55579233763
1403,0,200,22.6392894071,0.564231460586,4.25188983552
1402,0,150,22.737176748,0.417571483055,1.88734190453
1401,0,100,22.7624053604,0.479626243074,2.88207349012
1400,0,50,23.2541942797,1.48807145392,24.9689750264
1407,0,500,21.7695426306,0.503439937062,2.65933164803
1406,0,400,22.5420842372,0.368467730076,2.01305272461
1405,0,300,22.3476849437,0.5854630221,3.9663113427
1404,0,250,22.4869818842,0.593054963868,2.57388631119
1436,-700,200,4.71701837859,0.41069794045,3.71903683987
1437,100,200,18.4121067573,0.606875299569,4.03642151789
1434,-600,200,5.57365412818,0.618659456506,7.58766864804
1435,-650,200,5.2239646015,0.515710871731,2.88770415778
1432,-500,200,6.23179937862,0.461463698882,6.75064146592
1433,-550,200,5.71727997644,0.312106203946,1.05700803162
1430,-460,200,6.8832674071,0.408372202804,3.39876122427
1431,-480,200,6.63603221219,0.446950996268,3.5105594838
