r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.635417,1.635417,150.784186,0.0,0.0,0.0,3.788053,0.0,0.0,0.0,0.0,42.075392,42.075392,0.001796,1.635417,42.075392,0.0,0.0,auto,2547.491843,0.0,0.0
