Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
ac8,1,7.399809414841448,150.7,auto,298.15,0.9985,0.0015,0.0,6.380442891275949,0.0,4101.613254995958,0.0,0.0,6.15241988249,4095.46083511,0.0,0.0,0.0,0.0,0.162537671209,0.000244172765962,0.0,3.85161836479,0.0,16.3767102112,12.5250918464,0.0,0.0,0.0,0.0,3.7631733381700316,3.7631733381700316,3.7631733381700316,34.69620476086263,34.69620476086263,34.69620476086263,0.0015,0.0015,0.0,3.687723501029917,0.0,5539.297495713152,0.0,0.0,10.3333185189,5530.99196105,0.0,0.0,0.0,0.0,0.272990719099,0.000329759619251,0.0,1.27691087204,0.0,0.995109850244,0.800161084457,0.0,0.0,0.0,0.0,1.2304303242850287,1.2304303242850287,1.2304303242850287,3.0927518708095874,3.0927518708095874,3.0927518708095874
