Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A6RNAm6A_C2_37,1,93,89,4,34.00514231332916,0.3820802507115636,0.9884901106455027,0.9879669338566619,-85.11161394357968,-75.43576142551211,34.00514231332916,2954.428254346537,0.6181264035062437
