offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.500000000000000000e+03,1.000000000000000000e+02,2.680984947567962351e+00,0.000000000000000000e+00,2.899637071832239599e+01,0.000000000000000000e+00,9.999999371015440008e-01
-3.464824120603015217e+03,1.000000000000000000e+02,2.681425916447120805e+00,0.000000000000000000e+00,2.899990067429325791e+01,0.000000000000000000e+00,9.999999343631781334e-01
-3.429648241206029979e+03,1.000000000000000000e+02,2.681880638893580304e+00,0.000000000000000000e+00,2.900354942723924978e+01,0.000000000000000000e+00,9.999999314552387997e-01
-3.394472361809045196e+03,1.000000000000000000e+02,2.682349690409498333e+00,0.000000000000000000e+00,2.900731760921644309e+01,0.000000000000000000e+00,9.999999277073248205e-01
-3.359296482412060413e+03,1.000000000000000000e+02,2.682833694616300058e+00,0.000000000000000000e+00,2.901122593506806879e+01,0.000000000000000000e+00,9.999999251122434485e-01
-3.324120603015075176e+03,1.000000000000000000e+02,2.683333282776012574e+00,0.000000000000000000e+00,2.901526620180311511e+01,0.000000000000000000e+00,9.999999217280656216e-01
-3.288944723618090393e+03,1.000000000000000000e+02,2.683849137507554605e+00,0.000000000000000000e+00,2.901944927549811837e+01,0.000000000000000000e+00,9.999999181287746453e-01
-3.253768844221105610e+03,1.000000000000000000e+02,2.684381975277195131e+00,0.000000000000000000e+00,2.902378218880630811e+01,0.000000000000000000e+00,9.999999143135691604e-01
-3.218592964824120827e+03,1.000000000000000000e+02,2.684932552014963392e+00,0.000000000000000000e+00,2.902827180104077343e+01,0.000000000000000000e+00,9.999999102030396880e-01
-3.183417085427135589e+03,1.000000000000000000e+02,2.685501666424649603e+00,0.000000000000000000e+00,2.903292548536819595e+01,0.000000000000000000e+00,9.999999056970154676e-01
-3.148241206030150806e+03,1.000000000000000000e+02,2.686090167367684245e+00,0.000000000000000000e+00,2.903775556203663655e+01,0.000000000000000000e+00,9.999999013647652424e-01
-3.113065326633165569e+03,1.000000000000000000e+02,2.686698944299251934e+00,0.000000000000000000e+00,2.904276647328379113e+01,0.000000000000000000e+00,9.999998965647443061e-01
-3.077889447236180786e+03,1.000000000000000000e+02,2.687328944605135828e+00,0.000000000000000000e+00,2.904796890513762264e+01,0.000000000000000000e+00,9.999998914550297657e-01
-3.042713567839196003e+03,1.000000000000000000e+02,2.687981170508978668e+00,0.000000000000000000e+00,2.905337288599457679e+01,0.000000000000000000e+00,9.999998860131442679e-01
-3.007537688442211220e+03,1.000000000000000000e+02,2.688656681333434939e+00,0.000000000000000000e+00,2.905898634325922103e+01,0.000000000000000000e+00,9.999998797837982289e-01
-2.972361809045225982e+03,1.000000000000000000e+02,2.689356612249277134e+00,0.000000000000000000e+00,2.906482816165998884e+01,0.000000000000000000e+00,9.999998738858698610e-01
