r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.659503,2.659503,150.88,0.0,0.0,0.0,2.829618,0.0,0.0,0.0,0.0,28.826845,28.826845,0.004626,2.659503,28.826845,0.0,0.0,auto,1514.560909,0.0,0.0
