Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G_C1p_Off,1,199,192,7,50.63972074032399,0.26374854552252075,0.9741457685593187,0.9731982312813879,-257.7587563060014,-235.29200996748492,50.63972074032398,1958.6627765945875,0.5135645485452834
