o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1431,-3.9,9.75,3.2,13.09,28.91,-640,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,640,303.1464,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1432,-3.9,9.75,3.2,13.09,28.91,-660,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,660,303.1496,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1433,-3.9,9.75,3.2,13.09,28.91,-680,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,680,303.1495,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1434,-3.9,9.75,3.2,13.09,28.91,-700,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,700,303.1493,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1435,-3.9,9.75,3.2,13.09,28.91,-750,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,750,303.1541,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1436,-3.9,9.75,3.2,13.09,28.91,-800,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,800,303.1502,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1437,-3.9,9.75,3.2,13.09,28.91,-850,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,850,303.1509,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1438,-3.9,9.75,3.2,13.09,28.91,-900,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,900,303.153,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1439,-3.9,9.75,3.2,13.09,28.91,-1000,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1000,303.153,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1440,-3.9,9.75,3.2,13.09,28.91,150,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-150,303.1489,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,100,1441,-3.9,9.75,3.2,13.09,28.91,400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-400,303.1497,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1442,-3.9,9.75,3.2,13.09,22.85,-100,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,100,303.1504,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1443,-3.9,9.75,3.2,13.09,22.85,-200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,200,303.1493,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1444,-3.9,9.75,3.2,13.09,22.85,-300,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,300,303.1472,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1445,-3.9,9.75,3.2,13.09,22.85,-350,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,350,303.1493,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1446,-3.9,9.75,3.2,13.09,22.85,-400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,400,303.15,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1447,-3.9,9.75,3.2,13.09,22.85,-450,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,450,303.1518,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1448,-3.9,9.75,3.2,13.09,22.85,-500,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,500,303.1489,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1449,-3.9,9.75,3.2,13.09,22.85,-520,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,520,303.1485,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1450,-3.9,9.75,3.2,13.09,22.85,-540,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,540,303.1477,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1451,-3.9,9.75,3.2,13.09,22.85,-560,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,560,303.1496,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1452,-3.9,9.75,3.2,13.09,22.85,-580,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,580,303.153,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1453,-3.9,9.75,3.2,13.09,22.85,-600,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,600,303.1497,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1454,-3.9,9.75,3.2,13.09,22.85,-620,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,620,303.1512,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1455,-3.9,9.75,3.2,13.09,22.85,-640,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,640,303.1505,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1456,-3.9,9.75,3.2,13.09,22.85,-660,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,660,303.1497,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1457,-3.9,9.75,3.2,13.09,22.85,-680,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,680,303.1489,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1458,-3.9,9.75,3.2,13.09,22.85,-700,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,700,303.1514,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1459,-3.9,9.75,3.2,13.09,22.85,-750,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,750,303.1516,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1460,-3.9,9.75,3.2,13.09,22.85,-800,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,800,303.1497,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1461,-3.9,9.75,3.2,13.09,22.85,-850,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,850,303.1506,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1462,-3.9,9.75,3.2,13.09,22.85,-900,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,900,303.1488,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1463,-3.9,9.75,3.2,13.09,22.85,-1000,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1000,303.1472,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1464,-3.9,9.75,3.2,13.09,22.85,-1100,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1100,303.1512,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1465,-3.9,9.75,3.2,13.09,22.85,-1200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1200,303.1505,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1466,-3.9,9.75,3.2,13.09,22.85,-1400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1400,303.1479,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1467,-3.9,9.75,3.2,13.09,22.85,-1600,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1600,303.153,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1468,-3.9,9.75,3.2,13.09,22.85,200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-200,303.1494,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,200,1469,-3.9,9.75,3.2,13.09,22.85,400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,-400,303.1514,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1470,-3.9,9.75,3.2,13.09,16.78,-150,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,150,303.1489,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1471,-3.9,9.75,3.2,13.09,16.78,-300,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,300,303.1487,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1472,-3.9,9.75,3.2,13.09,16.78,-400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,400,303.1525,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1473,-3.9,9.75,3.2,13.09,16.78,-450,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,450,303.1514,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1474,-3.9,9.75,3.2,13.09,16.78,-500,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,500,303.1472,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1475,-3.9,9.75,3.2,13.09,16.78,-520,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,520,303.1509,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1476,-3.9,9.75,3.2,13.09,16.78,-540,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,540,303.1526,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1477,-3.9,9.75,3.2,13.09,16.78,-560,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,560,303.1472,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1478,-3.9,9.75,3.2,13.09,16.78,-580,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,580,303.1512,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1479,-3.9,9.75,3.2,13.09,16.78,-600,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,600,303.1483,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1480,-3.9,9.75,3.2,13.09,16.78,-620,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,620,303.1495,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1481,-3.9,9.75,3.2,13.09,16.78,-640,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,640,303.1497,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1482,-3.9,9.75,3.2,13.09,16.78,-660,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,660,303.1495,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1483,-3.9,9.75,3.2,13.09,16.78,-680,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,680,303.1497,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1484,-3.9,9.75,3.2,13.09,16.78,-700,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,700,303.1488,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1485,-3.9,9.75,3.2,13.09,16.78,-750,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,750,303.1436,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1486,-3.9,9.75,3.2,13.09,16.78,-800,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,800,303.1525,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1487,-3.9,9.75,3.2,13.09,16.78,-900,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,900,303.1535,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1488,-3.9,9.75,3.2,13.09,16.78,-1050,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1050,303.1533,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1489,-3.9,9.75,3.2,13.09,16.78,-1200,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1200,303.1496,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1490,-3.9,9.75,3.2,13.09,16.78,-1400,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1400,303.1503,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1491,-3.9,9.75,3.2,13.09,16.78,-1600,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1600,303.1457,7.8288
4.697,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.4306,6,0.025,400,1492,-3.9,9.75,3.2,13.09,16.78,-1800,50,105,220,13C_G_C8_dl,16,0.052,2,60.76302,150.784627,599.66,188.81,1800,303.1508,7.8288
