delay(s),vol_rel
0.0,1.0
0.05,0.961344214911
0.1,0.939525892028
0.15,0.922259642886
0.2,0.89969759962
0.25,0.886027605799
0.3,0.881120887617
0.5,0.832335814544
0.7,0.81111614066
1.3,0.770703660482
1.7,0.763751022616
2.0,0.767693199733
2.5,0.784760205267
3.0,0.7995014778
3.5,0.832258917529
