Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G10_C1p_Off,1,87,83,4,26.31789205383323,0.31708303679317146,0.9847876885599558,0.9840456245872707,-95.534537217353,-86.15870962078344,26.31789205383324,1730.0389988437446,0.5631012669078019
