Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
ra16_c8_10c,1,222,217,5,115.36776743673565,0.5316486978651412,0.9971834095213873,0.9971182106677157,-135.31062801659124,-118.29724110722984,115.36776743673566,40960.078617307096,0.7291424400383929
