r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
0.726556,0.726556,176.090575,0.0,0.0,0.0,3.352402,0.0,0.0,0.0,0.0,26.227764,26.227764,0.008877,0.726556,26.227764,0.0,0.0,auto,3709.130207,0.0,0.0
