offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
2.300000000000000000e+03,2.000000000000000000e+02,-4.259194161992354566e+01,-4.259194161992354566e+01,-3.718728126727693052e+03,-3.718728126727693052e+03,-9.438600150705930281e-01,-3.710170792289701694e+03,-2.613250625848650088e+01,-2.613250625848650088e+01,-9.170714830283414054e-01
2.276884422110552805e+03,2.000000000000000000e+02,-4.258831430536019980e+01,-4.258831430536019980e+01,-3.718725241561127405e+03,-3.718725241561127405e+03,-9.488987295560012969e-01,-3.710178778537464041e+03,-2.613058154776933861e+01,-2.613058154776933861e+01,-9.209209044605868311e-01
2.253768844221105610e+03,2.000000000000000000e+02,-4.258457230461590370e+01,-4.258457230461590370e+01,-3.718722226721883999e+03,-3.718722226721883999e+03,-9.541209618548518456e-01,-3.710187069985145627e+03,-2.612859806374535765e+01,-2.612859806374535765e+01,-9.248878725092646302e-01
2.230653266331658415e+03,2.000000000000000000e+02,-4.258071077237900681e+01,-4.258071077237900681e+01,-3.718719074642574924e+03,-3.718719074642574924e+03,-9.595359011993915832e-01,-3.710195682268889414e+03,-2.612655339544016897e+01,-2.612655339544016897e+01,-9.289772091193926329e-01
2.207537688442211220e+03,2.000000000000000000e+02,-4.257672460697358474e+01,-4.257672460697358474e+01,-3.718715777215979415e+03,-3.718715777215979415e+03,-9.651533198631123689e-01,-3.710204632034226051e+03,-2.612444500732499364e+01,-2.612444500732499364e+01,-9.331939853502706494e-01
2.184422110552764025e+03,2.000000000000000000e+02,-4.257260843401718375e+01,-4.257260843401718375e+01,-3.718712325749753290e+03,-3.718712325749753290e+03,-9.709836174612812565e-01,-3.710213937014991188e+03,-2.612227023153252503e+01,-2.612227023153252503e+01,-9.375435369350986203e-01
2.161306532663316375e+03,2.000000000000000000e+02,-4.256835658895147390e+01,-4.256835658895147390e+01,-3.718708710916703694e+03,-3.718708710916703694e+03,-9.770378691113968950e-01,-3.710223616119572398e+03,-2.612002625950799484e+01,-2.612002625950799484e+01,-9.420314809830062641e-01
2.138190954773869180e+03,2.000000000000000000e+02,-4.256396309815249879e+01,-4.256396309815249879e+01,-3.718704922700347197e+03,-3.718704922700347197e+03,-9.833278778349899829e-01,-3.710233689525166938e+03,-2.611771013304041844e+01,-2.611771013304041844e+01,-9.466637339198622492e-01
2.115075376884421985e+03,2.000000000000000000e+02,-4.255942165871329053e+01,-4.255942165871329053e+01,-3.718700950334982281e+03,-3.718700950334982281e+03,-9.898662316084034796e-01,-3.710244178780984839e+03,-2.611531873461217401e+01,-2.611531873461217401e+01,-9.514465307735656685e-01
2.091959798994974790e+03,2.000000000000000000e+02,-4.255472561659917119e+01,-4.255472561659917119e+01,-3.718696782239954246e+03,-3.718696782239954246e+03,-9.966663655240932673e-01,-3.710255106921356401e+03,-2.611284877703883467e+01,-2.611284877703883467e+01,-9.563864459203048618e-01
2.068844221105527595e+03,2.000000000000000000e+02,-4.254986794316255327e+01,-4.254986794316255327e+01,-3.718692405947160296e+03,-3.718692405947160296e+03,-1.003742629552119903e+00,-3.710266498589801358e+03,-2.611029679229113754e+01,-2.611029679229113754e+01,-9.614904154186638685e-01
2.045728643216080400e+03,2.000000000000000000e+02,-4.254484120979054751e+01,-4.254484120979054751e+01,-3.718687808021283672e+03,-3.718687808021283672e+03,-1.011110362492606107e+00,-3.710278380175358961e+03,-2.610765911946418782e+01,-2.610765911946418782e+01,-9.667657610717717009e-01
2.022613065326633205e+03,2.000000000000000000e+02,-4.253963756056214152e+01,-4.253963756056214152e+01,-3.718682973971851425e+03,-3.718682973971851425e+03,-1.018785972676361951e+00,-3.710290779962508623e+03,-2.610493189181306661e+01,-2.610493189181306661e+01,-9.722202163715374379e-01
1.999497487437186010e+03,2.000000000000000000e+02,-4.253424868273157244e+01,-4.253424868273157244e+01,-3.718677888156033987e+03,-3.718677888156033987e+03,-1.026787026161132710e+00,-3.710303728296315057e+03,-2.610211102275252415e+01,-2.610211102275252415e+01,-9.778619544942758202e-01
1.976381909547738587e+03,2.000000000000000000e+02,-4.252866577480710930e+01,-4.252866577480710930e+01,-3.718672533671376186e+03,-3.718672533671376186e+03,-1.035132343122640686e+00,-3.710317257764496844e+03,-2.609919219073253771e+01,-2.609919219073253771e+01,-9.836996185346605914e-01
