Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
-50.0,200.0,23.1377164433,0.843094242167,24.448204916850848,0.8957876323024375,22.97167068793018,24.271781301770417,0.1660457553698187,0.1764236150804308
-100.0,200.0,19.8308181158,0.867066335869,24.246047428128385,1.0838329198362497,19.966999315145866,24.416273927310716,-0.1361811993458666,-0.17022649918233057
0.0,200.0,24.6681668157,0.897944339585,24.6681668157,0.897944339585,24.123770385892055,24.123770385892055,0.5443964298079464,0.5443964298079464
-700.0,200.0,3.82856454507,0.577187595799,24.14719460771853,7.647735644336749,3.810275870041428,23.904869663589952,0.018288675028571788,0.2423249441285762
100.0,200.0,19.054172231,0.711850805883,23.275240072128383,0.8898135073537499,19.49890132998435,23.831151445858822,-0.4447290989843502,-0.5559113737304386
-550.0,200.0,5.13512554174,0.515604495225,27.559637148345,4.414863490364062,4.762939075353334,24.37279052990917,0.3721864663866663,3.1868466184358297
-600.0,200.0,4.58188989111,0.512312714779,26.28979111272198,5.123127147789998,4.374819395150234,24.219086153124316,0.20707049595976645,2.0707049595976628
-450.0,200.0,6.09585555361,0.591989295884,25.97100115717299,3.58893510629675,5.87534840776347,24.634176585478404,0.22050714584652997,1.336824571694585
-500.0,200.0,5.37262877539,0.505829625417,25.38967820603721,3.66726478427325,5.251890766616277,24.514327642427716,0.12073800877372332,0.8753505636094943
-380.0,200.0,7.49495106679,0.628857022977,26.71838228988583,2.89903087592397,7.067540283567546,24.74801857923032,0.42741078322245407,1.970363710655512
-400.0,200.0,6.49832810462,0.631740333918,23.812037057154207,3.158701669589999,6.680598074601454,24.72338690706148,-0.18226996998145406,-0.9113498499072747
200.0,200.0,12.3358510203,0.668780935573,22.50180117411356,1.3375618711460002,12.863235713826892,23.556570561167344,-0.5273846935268924,-1.0547693870537849
300.0,200.0,8.19915317604,0.67056712488,21.764970872535493,2.1793431558600003,8.676883103620355,23.31759313717165,-0.4777299275803557,-1.552622264636156
-200.0,200.0,13.4099260492,0.68660166159,24.64995123191356,1.3732033231800003,13.416153743877155,24.66240662126787,-0.006227694677155782,-0.012455389354311563
-150.0,200.0,16.3313611097,0.67411968029,24.297182496507624,1.053312000453125,16.493027317802444,24.54978594666769,-0.16166620810244225,-0.25260345016006625
-240.0,200.0,11.4707882771,0.689959922519,24.864066148383515,1.6835022109463595,11.415106884131285,24.72820354953985,0.055681392968715215,0.1358625988436657
-220.0,200.0,12.0815427545,0.574935889811,24.074629438996393,1.2706083164823097,12.363470144860749,24.69768897169365,-0.28192739036074954,-0.6230595326972583
-280.0,200.0,10.2278901814,0.605127260963,26.02154923863056,1.7911766924504795,9.804678050726395,24.76884133183669,0.42321213067360475,1.2527079067938693
-260.0,200.0,10.4977221404,0.605965780545,24.5717400933139,1.6300479496660498,10.564793950205512,24.75216326169073,-0.06707180980551186,-0.18042316837683003
-320.0,200.0,8.49244802438,0.558612085839,24.67816874858749,1.9886590255868395,8.521700094408127,24.78230611788762,-0.02925207002812691,-0.10413736930013329
-300.0,200.0,9.05764341231,0.652165221156,24.555064140412995,2.119536968757,9.12671306955395,24.779540526455833,-0.06906965724395064,-0.22447638604283782
-360.0,200.0,7.56156846331,0.518436517633,25.03057147701831,2.19817083476392,7.499309182325901,24.766592125645733,0.06225928098409916,0.26397935137257633
-340.0,200.0,7.90108482734,0.528777494051,24.464206474206776,2.0569444518583904,7.981817456237619,24.77825640061851,-0.08073262889761867,-0.3140499264117338
700.0,200.0,3.7995283207,0.515810632556,23.76246463481603,6.834490881367,3.72142048236828,22.727535776920742,0.07810783833171975,1.034928857895288
500.0,200.0,4.80313147711,0.584889298969,21.260822793507216,4.24044741752525,5.037567892360885,22.960486804076126,-0.23443641525088488,-1.6996640105689096
700.0,400.0,7.40424705132,0.61998518686,23.434432242372754,2.5186898216187497,7.217291412169259,22.67492495832287,0.18695563915074054,0.7595072840498851
500.0,400.0,9.89309840671,0.561823864917,21.9605945633093,1.4396736538498125,10.245070708902848,22.862523587678474,-0.3519723021928485,-0.9019290243691742
1300.0,400.0,3.71686958384,0.612019054206,20.056726660886905,7.076470314256876,3.918165220275831,22.384207457176206,-0.20129563643583115,-2.3274807962893007
900.0,400.0,5.39262781007,0.584907096897,21.70768296196174,3.5459992749380627,5.530534852664691,22.543744407692056,-0.13790704259469155,-0.8360614457303157
-1300.0,400.0,4.03955459369,0.664663403104,23.787772087277535,7.685170598390001,3.9448973098676507,22.69329724308162,0.09465728382234939,1.094474844195915
-1100.0,400.0,4.43488596943,0.529283915467,21.563835810440626,4.531993526186188,4.589711325183625,22.889527919081043,-0.15482535575362544,-1.3256921086404176
300.0,400.0,15.2518223651,0.751954360768,22.61040320807012,1.1749286887,15.582431075092925,23.126979317434067,-0.3306087099929247,-0.516576109363946
150.0,400.0,20.2644713405,0.828123092098,22.809020313408155,0.9445779019242811,20.76411347930688,23.378924627984752,-0.49964213880688035,-0.569904314576597
0.0,400.0,24.2733905067,0.805943335019,24.2733905067,0.805943335019,23.65531373292408,23.65531373292408,0.6180767737759219,0.6180767737759219
-400.0,400.0,13.1455504411,0.567267110458,24.12120001571356,1.1345342209160003,13.07708438624853,23.98426790601062,0.06846605485146995,0.1369321097029399
-450.0,400.0,11.9891453618,0.742405993743,24.416626676181213,1.682013579573984,11.777862521310615,23.93793899069745,0.2112828404893854,0.47868768548376295
-500.0,400.0,10.4423048905,0.582816202411,23.36793617802118,1.4934665186781875,10.63994600287215,23.874391528474813,-0.19764111237214976,-0.5064553504536349
