offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.500000000000000000e+03,2.000000000000000000e+02,-3.246735447193896107e+01,-3.246735447193896107e+01,-2.045395670247195540e+03,-2.045395670247195540e+03,-2.379486850883463678e+00,-2.027382211710842512e+03,-2.644738110410708032e+01,-2.644738110410708032e+01,-2.378775791790234351e+00
3.464824120603015217e+03,2.000000000000000000e+02,-3.246638555679328420e+01,-3.246638555679328420e+01,-2.045394644691044505e+03,-2.045394644691044505e+03,-2.381117944052531410e+00,-2.027384569560270847e+03,-2.644658053006423870e+01,-2.644658053006423870e+01,-2.380376939872512754e+00
3.429648241206029979e+03,2.000000000000000000e+02,-3.246538650989714370e+01,-3.246538650989714370e+01,-2.045393582534007010e+03,-2.045393582534007010e+03,-2.382799948451713501e+00,-2.027387009963727678e+03,-2.644575530822112341e+01,-2.644575530822112341e+01,-2.382027383554174982e+00
3.394472361809045196e+03,2.000000000000000000e+02,-3.246435607019611780e+01,-3.246435607019611780e+01,-2.045392482017872226e+03,-2.045392482017872226e+03,-2.384535012672550192e+00,-2.027389536811206654e+03,-2.644490441750122045e+01,-2.644490441750122045e+01,-2.383729164995685323e+00
3.359296482412060413e+03,2.000000000000000000e+02,-3.246329290998073702e+01,-3.246329290998073702e+01,-2.045391341277832908e+03,-2.045391341277832908e+03,-2.386325400329639024e+00,-2.027392154224031856e+03,-2.644402678345795721e+01,-2.644402678345795721e+01,-2.385484433084958944e+00
3.324120603015075176e+03,2.000000000000000000e+02,-3.246219563073645986e+01,-3.246219563073645986e+01,-2.045390158334717626e+03,-2.045390158334717626e+03,-2.388173497565575953e+00,-2.027394866571525199e+03,-2.644312127490502462e+01,-2.644312127490502462e+01,-2.387295450192925550e+00
3.288944723618090393e+03,2.000000000000000000e+02,-3.246106275848342193e+01,-3.246106275848342193e+01,-2.045388931086401726e+03,-2.045388931086401726e+03,-2.390081821133583251e+00,-2.027397678489100144e+03,-2.644218670028476481e+01,-2.644218670028476481e+01,-2.389164599432681779e+00
3.253768844221105610e+03,2.000000000000000000e+02,-3.245989273888426396e+01,-3.245989273888426396e+01,-2.045387657298610065e+03,-2.045387657298610065e+03,-2.392053027112221564e+00,-2.027400594897892688e+03,-2.644122180376780307e+01,-2.644122180376780307e+01,-2.391094392465633156e+00
3.218592964824120827e+03,2.000000000000000000e+02,-3.245868393193995871e+01,-3.245868393193995871e+01,-2.045386334594840264e+03,-2.045386334594840264e+03,-2.394089920317065356e+00,-2.027403621026116980e+03,-2.644022526104799908e+01,-2.644022526104799908e+01,-2.393087477901782112e+00
3.183417085427135589e+03,2.000000000000000000e+02,-3.245743460623452847e+01,-3.245743460623452847e+01,-2.045384960445390789e+03,-2.045384960445390789e+03,-2.396195464453727553e+00,-2.027406762432298819e+03,-2.643919567482589628e+01,-2.643919567482589628e+01,-2.395146650346878570e+00
3.148241206030150806e+03,2.000000000000000000e+02,-3.245614293280095808e+01,-3.245614293280095808e+01,-2.045383532155360172e+03,-2.045383532155360172e+03,-2.398372793108196621e+00,-2.027410025030571205e+03,-2.643813156992200675e+01,-2.643813156992200675e+01,-2.397274860153420395e+00
3.113065326633165569e+03,2.000000000000000000e+02,-3.245480697842231166e+01,-3.245480697842231166e+01,-2.045382046851630548e+03,-2.045382046851630548e+03,-2.400625221628011285e+00,-2.027413415118261810e+03,-2.643703138803084585e+01,-2.643703138803084585e+01,-2.399475223939043111e+00
3.077889447236180786e+03,2.000000000000000000e+02,-3.245342469846127642e+01,-3.245342469846127642e+01,-2.045380501468539023e+03,-2.045380501468539023e+03,-2.402956259994082355e+00,-2.027416939406009305e+03,-2.643589348202726796e+01,-2.643589348202726796e+01,-2.401751035941827705e+00
3.042713567839196003e+03,2.000000000000000000e+02,-3.245199392905351488e+01,-3.245199392905351488e+01,-2.045378892732230270e+03,-2.045378892732230270e+03,-2.405369626776312941e+00,-2.027420605050658878e+03,-2.643471610985579900e+01,-2.643471610985579900e+01,-2.404105780289417460e+00
3.007537688442211220e+03,2.000000000000000000e+02,-3.245051237869120087e+01,-3.245051237869120087e+01,-2.045377217143542566e+03,-2.045377217143542566e+03,-2.407869264280818822e+00,-2.027424419691257071e+03,-2.643349742786767820e+01,-2.643349742786767820e+01,-2.406543144266859890e+00
2.972361809045225982e+03,2.000000000000000000e+02,-3.244897761908760003e+01,-3.244897761908760003e+01,-2.045375470959186259e+03,-2.045375470959186259e+03,-2.410459354995834413e+00,-2.027428391488460647e+03,-2.643223548366222531e+01,-2.643223548366222531e+01,-2.409067032676996067e+00
2.937185929648241199e+03,2.000000000000000000e+02,-3.244738707527949373e+01,-3.244738707527949373e+01,-2.045373650171100053e+03,-2.045373650171100053e+03,-2.413144339481835043e+00,-2.027432529167758048e+03,-2.643092820829997436e+01,-2.643092820829997436e+01,-2.411681583397283557e+00
2.902010050251256416e+03,2.000000000000000000e+02,-3.244573801488104436e+01,-3.244573801488104436e+01,-2.045371750483743654e+03,-2.045371750483743654e+03,-2.415928935847723391e+00,-2.027436842066904092e+03,-2.642957340787506837e+01,-2.642957340787506837e+01,-2.414391184248249722e+00
2.866834170854271179e+03,2.000000000000000000e+02,-3.244402753641361414e+01,-3.244402753641361414e+01,-2.045369767289068022e+03,-2.045369767289068022e+03,-2.418818160968459363e+00,-2.027441340188062441e+03,-2.642816875434982649e+01,-2.642816875434982649e+01,-2.417200491300985021e+00
2.831658291457286396e+03,2.000000000000000000e+02,-3.244225255662331620e+01,-3.244225255662331620e+01,-2.045367695638963141e+03,-2.045367695638963141e+03,-2.421817353642699011e+00,-2.027446034255192671e+03,-2.642671177561896911e+01,-2.642671177561896911e+01,-2.420114448765892323e+00
2.796482412060301613e+03,2.000000000000000000e+02,-3.244040979662622703e+01,-3.244040979662622703e+01,-2.045365530214798810e+03,-2.045365530214798810e+03,-2.424932199876330241e+00,-2.027450935777276527e+03,-2.642519984469026895e+01,-2.642519984469026895e+01,-2.423138310620021052e+00
2.761306532663316830e+03,2.000000000000000000e+02,-3.243849576691764014e+01,-3.243849576691764014e+01,-2.045363265293767881e+03,-2.045363265293767881e+03,-2.428168760544902938e+00,-2.027456057118091621e+03,-2.642363016792569397e+01,-2.642363016792569397e+01,-2.426277664148870805e+00
2.726130653266331592e+03,2.000000000000000000e+02,-3.243650675087519630e+01,-3.243650675087519630e+01,-2.045360894711633136e+03,-2.045360894711633136e+03,-2.431533501667068720e+00,-2.027461411573303621e+03,-2.642199977220303708e+01,-2.642199977220303708e+01,-2.429538455598292845e+00
2.690954773869346809e+03,2.000000000000000000e+02,-3.243443878690322890e+01,-3.243443878690322890e+01,-2.045358411821407572e+03,-2.045358411821407572e+03,-2.435033327604594344e+00,-2.027467013455772303e+03,-2.642030549092305591e+01,-2.642030549092305591e+01,-2.432927018154715348e+00
