r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.300056,2.300056,150.88,0.0,0.0,0.0,2.892673,0.0,0.0,0.0,0.0,26.486741,26.486741,0.004588,2.300056,26.486741,0.0,0.0,auto,2024.980224,0.0,0.0
