offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
1.800000000000000000e+03,1.500000000000000000e+02,-3.610095454783731839e+01,-3.610095454783731839e+01,-4.971576303558304062e+03,-4.971576303558304062e+03,-2.088767057981993247e+00,-4.950702379729731547e+03,-2.961795934706060507e+01,-2.961795934706060507e+01,-2.073894305881468281e+00
1.781909547738693391e+03,1.500000000000000000e+02,-3.609819174563062916e+01,-3.609819174563062916e+01,-4.971572843596040912e+03,-4.971572843596040912e+03,-2.093237329807292824e+00,-4.950710354986849779e+03,-2.961602259871369824e+01,-2.961602259871369824e+01,-2.077767802574837841e+00
1.763819095477387009e+03,1.500000000000000000e+02,-3.609534457344534530e+01,-3.609534457344534530e+01,-4.971569239372593984e+03,-4.971569239372593984e+03,-2.097855336067989906e+00,-4.950718639771863309e+03,-2.961402660596650094e+01,-2.961402660596650094e+01,-2.081759788066010586e+00
1.745728643216080400e+03,1.500000000000000000e+02,-3.609240959308954189e+01,-3.609240959308954189e+01,-4.971565482948726640e+03,-4.971565482948726640e+03,-2.102627615846169640e+00,-4.950727250300519700e+03,-2.961196893369742611e+01,-2.961196893369742611e+01,-2.085875132605041760e+00
1.727638190954773791e+03,1.500000000000000000e+02,-3.608938319083426904e+01,-3.608938319083426904e+01,-4.971561565843008793e+03,-4.971561565843008793e+03,-2.107561067413812772e+00,-4.950736203864912568e+03,-2.960984702069254126e+01,-2.960984702069254126e+01,-2.090118958614101796e+00
1.709547738693467636e+03,1.500000000000000000e+02,-3.608626156656987405e+01,-3.608626156656987405e+01,-4.971557478987489048e+03,-4.971557478987489048e+03,-2.112662971505902654e+00,-4.950745518920391987e+03,-2.960765817176263681e+01,-2.960765817176263681e+01,-2.094496656477451424e+00
1.691457286432160799e+03,1.500000000000000000e+02,-3.608304072225587333e+01,-3.608304072225587333e+01,-4.971553212679196804e+03,-4.971553212679196804e+03,-2.117941016326384762e+00,-4.950755215180768573e+03,-2.960539954925411621e+01,-2.960539954925411621e+01,-2.099013901493764322e+00
1.673366834170854190e+03,1.500000000000000000e+02,-3.607971644946712786e+01,-3.607971644946712786e+01,-4.971548756526969555e+03,-4.971548756526969555e+03,-2.123403324390049196e+00,-4.950765313722737119e+03,-2.960306816395541318e+01,-2.960306816395541318e+01,-2.103676672089688449e+00
1.655276381909547808e+03,1.500000000000000000e+02,-3.607628431609578001e+01,-3.607628431609578001e+01,-4.971544099392947828e+03,-4.971544099392947828e+03,-2.129058481393711233e+00,-4.950775837100509307e+03,-2.960066086529911900e+01,-2.960066086529911900e+01,-2.108491269402074764e+00
1.637185929648241199e+03,1.500000000000000000e+02,-3.607273965195417986e+01,-3.607273965195417986e+01,-4.971539229328464899e+03,-4.971539229328464899e+03,-2.134915567258250491e+00,-4.950786809471885135e+03,-2.959817433082639582e+01,-2.959817433082639582e+01,-2.113464338347844862e+00
1.619095477386934817e+03,1.500000000000000000e+02,-3.606907753341010903e+01,-3.606907753341010903e+01,-4.971534133503314479e+03,-4.971534133503314479e+03,-2.140984189538595928e+00,-4.950798256737019983e+03,-2.959560505484409987e+01,-2.959560505484409987e+01,-2.118602890311577003e+00
1.601005025125628208e+03,1.500000000000000000e+02,-3.606529276676133122e+01,-3.606529276676133122e+01,-4.971528798127845221e+03,-4.971528798127845221e+03,-2.147274519384827496e+00,-4.950810206691392523e+03,-2.959294933620321899e+01,-2.959294933620321899e+01,-2.123914327593708684e+00
1.582914572864321599e+03,1.500000000000000000e+02,-3.606137987039028303e+01,-3.606137987039028303e+01,-2.153797330301705504e+00,-4.971523208367134430e+03,-4.971523208367134430e+03,-4.950822689194636041e+03,-2.959020326511085841e+01,-2.959020326511085841e+01,-2.129406469776883082e+00
1.564824120603015217e+03,1.500000000000000000e+02,-3.605733305550938894e+01,-3.605733305550938894e+01,-2.160564039906768485e+00,-4.971517348245948597e+03,-4.971517348245948597e+03,-4.950835736357178575e+03,-2.958736270890767628e+01,-2.958736270890767628e+01,-2.135087582183783361e+00
1.546733668341708608e+03,1.500000000000000000e+02,-3.605314620538547388e+01,-3.605314620538547388e+01,-2.167586754977999242e+00,-4.971511200543727682e+03,-4.971511200543727682e+03,-4.950849382746789161e+03,-2.958442329669151150e+01,-2.958442329669151150e+01,-2.140966406617472728e+00
1.528643216080401999e+03,1.500000000000000000e+02,-3.604881285292162829e+01,-3.604881285292162829e+01,-2.174878320063329706e+00,-4.971504746678254378e+03,-4.971504746678254378e+03,-4.950863665617587685e+03,-2.958138040270233660e+01,-2.958138040270233660e+01,-2.147052194595312269e+00
1.510552763819095617e+03,1.500000000000000000e+02,-3.604432615645885107e+01,-3.604432615645885107e+01,-2.182452369975187434e+00,-4.971497966576434010e+03,-4.971497966576434010e+03,-4.950878625164231380e+03,-2.957822912834581075e+01,-2.957822912834581075e+01,-2.153354743309377817e+00
1.492462311557789008e+03,1.500000000000000000e+02,-3.603967887355429411e+01,-3.603967887355429411e+01,-2.190323386499048564e+00,-4.971490838530907240e+03,-4.971490838530907240e+03,-4.950894304804574858e+03,-2.957496428271542754e+01,-2.957496428271542754e+01,-2.159884434571075040e+00
1.474371859296482398e+03,1.500000000000000000e+02,-3.603486333266573638e+01,-3.603486333266573638e+01,-2.198506759705169511e+00,-4.971483339040280043e+03,-4.971483339040280043e+03,-4.950910751494404394e+03,-2.957158036148734936e+01,-2.957158036148734936e+01,-2.166652277025412854e+00
1.456281407035176017e+03,1.500000000000000000e+02,-3.602987140243112663e+01,-3.602987140243112663e+01,-2.207018854270958563e+00,-4.971475442631164697e+03,-4.971475442631164697e+03,-4.950928016078536530e+03,-2.956807152402438987e+01,-2.956807152402438987e+01,-2.173669951950958357e+00
1.438190954773869407e+03,1.500000000000000000e+02,-3.602469445839801665e+01,-3.602469445839801665e+01,-2.215877081284691741e+00,-4.971467121659416080e+03,-4.971467121659416080e+03,-4.950946153683083139e+03,-2.956443156850195919e+01,-2.956443156850195919e+01,-2.180949862996868660e+00
1.420100502512562798e+03,1.500000000000000000e+02,-3.601932334689990967e+01,-3.601932334689990967e+01,-2.225099976013929393e+00,-4.971458346087862083e+03,-4.971458346087862083e+03,-4.950965224154449970e+03,-2.956065390487560762e+01,-2.956065390487560762e+01,-2.188505190246447185e+00
1.402010050251256416e+03,1.500000000000000000e+02,-3.601374834580724382e+01,-3.601374834580724382e+01,-2.234707282209715817e+00,-4.971449083237303967e+03,-4.971449083237303967e+03,-4.950985292551566999e+03,-2.955673152548047256e+01,-2.955673152548047256e+01,-2.196349949041179972e+00
1.383919597989949807e+03,1.500000000000000000e+02,-3.600795912186504211e+01,-3.600795912186504211e+01,-2.244720043558298794e+00,-4.971439297506998628e+03,-4.971439297506998628e+03,-4.951006429698714783e+03,-2.955265697297636507e+01,-2.955265697297636507e+01,-2.204499054048684403e+00
1.365829145728643198e+03,1.500000000000000000e+02,-3.600194468427321226e+01,-3.600194468427321226e+01,-2.255160702939578599e+00,-4.971428950060444549e+03,-4.971428950060444549e+03,-4.951028712807629745e+03,-2.954842230544409176e+01,-2.954842230544409176e+01,-2.212968389112216272e+00
1.347738693467336816e+03,1.500000000000000000e+02,-3.599569333407703198e+01,-3.599569333407703198e+01,-2.266053210279738828e+00,-4.971417998471337341e+03,-4.971417998471337341e+03,-4.951052226178898309e+03,-2.954401905825807262e+01,-2.954401905825807262e+01,-2.221774883484241236e+00
1.329648241206030207e+03,1.500000000000000000e+02,-3.598919260898082939e+01,-3.598919260898082939e+01,-2.277423139795460294e+00,-4.971406396323998706e+03,-4.971406396323998706e+03,-4.951077061994250471e+03,-2.953943820244239760e+01,-2.953943820244239760e+01,-2.230936595115569521e+00
1.311557788944723598e+03,1.500000000000000000e+02,-3.598242922312078917e+01,-3.598242922312078917e+01,-2.289297817581554817e+00,-4.971394092761374850e+03,-4.971394092761374850e+03,-4.951103321213429808e+03,-2.953467009912401409e+01,-2.953467009912401409e+01,-2.240472801753663923e+00
1.293467336683417216e+03,1.500000000000000000e+02,-3.597538900118365746e+01,-3.597538900118365746e+01,-2.301706460557373823e+00,-4.971381031972827259e+03,-4.971381031972827259e+03,-4.951131114591431469e+03,-2.952970444965353636e+01,-2.952970444965353636e+01,-2.250404100691701270e+00
1.275376884422110606e+03,1.500000000000000000e+02,-3.596805680635588942e+01,-3.596805680635588942e+01,-2.314680327933522186e+00,-4.971367152612225254e+03,-4.971367152612225254e+03,-4.951160563834891946e+03,-2.952453024094032230e+01,-2.952453024094032230e+01,-2.260752518119047760e+00
1.257286432160803997e+03,1.500000000000000000e+02,-3.596041646136563941e+01,-3.596041646136563941e+01,-2.328252886477117478e+00,-4.971352387135704703e+03,-4.971352387135704703e+03,-4.951191802919371185e+03,-2.951913568543341171e+01,-2.951913568543341171e+01,-2.271541629134239404e+00
1.239195979899497615e+03,1.500000000000000000e+02,-3.595245066184361349e+01,-3.595245066184361349e+01,-2.342459991017407983e+00,-4.971336661045918845e+03,-4.971336661045918845e+03,-4.951224979593457647e+03,-2.951350815519049320e+01,-2.951350815519049320e+01,-2.282796689621204411e+00
1.221105527638191006e+03,1.500000000000000000e+02,-3.594414088125063245e+01,-3.594414088125063245e+01,-2.357340081807744347e+00,-4.971319892027802780e+03,-4.971319892027802780e+03,-4.951260257100079798e+03,-2.950763410933086561e+01,-2.950763410933086561e+01,-2.294544781339600270e+00
1.203015075376884397e+03,1.500000000000000000e+02,-3.593546726625822885e+01,-3.593546726625822885e+01,-2.372934400559345125e+00,-4.971301988957907270e+03,-4.971301988957907270e+03,-4.951297816151127336e+03,-2.950149901412174813e+01,-2.950149901412174813e+01,-2.306814971755385191e+00
1.184924623115578015e+03,1.500000000000000000e+02,-3.592640852157364861e+01,-3.592640852157364861e+01,-2.389287227190725282e+00,-4.971282850765734111e+03,-4.971282850765734111e+03,-4.951337857198184793e+03,-2.949508725483201488e+01,-2.949508725483201488e+01,-2.319638490337259995e+00
1.166834170854271406e+03,1.500000000000000000e+02,-3.591694178299258056e+01,-3.591694178299258056e+01,-2.406446139613442003e+00,-4.971262365122012852e+03,-4.971262365122012852e+03,-4.951380603050366517e+03,-2.948838203836317007e+01,-2.948838203836317007e+01,-2.333048923274687603e+00
1.148743718592964797e+03,1.500000000000000000e+02,-3.590704247720884723e+01,-3.590704247720884723e+01,-2.424462299168332002e+00,-4.971240406923181581e+03,-4.971240406923181581e+03,-4.951426301900049111e+03,-2.948136528558336522e+01,-2.948136528558336522e+01,-2.347082428835208567e+00
1.130653266331658415e+03,1.500000000000000000e+02,-3.589668416681797680e+01,-3.589668416681797680e+01,-2.443390764690582362e+00,-4.971216836536200390e+03,-4.971216836536200390e+03,-4.951475230829259999e+03,-2.947401751205848086e+01,-2.947401751205848086e+01,-2.361777975882966896e+00
1.112562814070351806e+03,1.500000000000000000e+02,-3.588583837873505900e+01,-3.588583837873505900e+01,-2.463290838592335330e+00,-4.971191497759909907e+03,-4.971191497759909907e+03,-4.951527699884125468e+03,-2.946631769578630156e+01,-2.946631769578630156e+01,-2.377177608428650224e+00
1.094472361809045196e+03,1.500000000000000000e+02,-3.587447441394340331e+01,-3.587447441394340331e+01,-2.484226448829160105e+00,-4.971164215450475240e+03,-4.971164215450475240e+03,-4.951584056822322964e+03,-2.945824313025673291e+01,-2.945824313025673291e+01,-2.393326739484762378e+00
1.076381909547738815e+03,1.500000000000000000e+02,-3.586255913617924307e+01,-3.586255913617924307e+01,-2.506266571177542701e+00,-4.971134792748083782e+03,-4.971134792748083782e+03,-4.951644692660288456e+03,-2.944976926101503523e+01,-2.944976926101503523e+01,-2.410274477967814022e+00
1.058291457286432205e+03,1.500000000000000000e+02,-3.585005673694263351e+01,-3.585005673694263351e+01,-2.529485696902643799e+00,-4.971103007827921829e+03,-4.971103007827921829e+03,-4.951710048173373252e+03,-2.944086950353562315e+01,-2.944086950353562315e+01,-2.428073992928015290e+00
1.040201005025125596e+03,1.500000000000000000e+02,-3.583692847366569367e+01,-3.583692847366569367e+01,-2.553964351660600318e+00,-4.971068610083181738e+03,-4.971068610083181738e+03,-4.951780621534657257e+03,-2.943151503999024499e+01,-2.943151503999024499e+01,-2.446782920019421770e+00
1.022110552763819214e+03,1.500000000000000000e+02,-3.582313237757193747e+01,-3.582313237757193747e+01,-2.579789672372716947e+00,-4.971031315627253207e+03,-4.971031315627253207e+03,-4.951856977317979727e+03,-2.942167459207416869e+01,-2.942167459207416869e+01,-2.466463815851969166e+00
1.004020100502512605e+03,1.500000000000000000e+02,-3.580862292710367001e+01,-3.580862292710367001e+01,-2.607056049874294512e+00,-4.970990801978043237e+03,-4.970990801978043237e+03,-4.951939757139833091e+03,-2.941131416663768050e+01,-2.941131416663768050e+01,-2.487184666724866489e+00
9.859296482412061096e+02,1.500000000000000000e+02,-3.579335068223235794e+01,-3.579335068223235794e+01,-2.635865846359787490e+00,-4.970946701757094161e+03,-4.970946701757094161e+03,-4.952029692274995796e+03,-2.940039677038180344e+01,-2.940039677038180344e+01,-2.509019459236228933e+00
9.678391959798996140e+02,1.500000000000000000e+02,-3.577726187424786986e+01,-3.577726187424786986e+01,-2.666330198140909769e+00,-4.970898595199285410e+03,-4.970898595199285410e+03,-4.952127618654789330e+03,-2.938888208928142376e+01,-2.938888208928142376e+01,-2.532048821437554054e+00
9.497487437185930048e+02,1.500000000000000000e+02,-3.576029794472083267e+01,-3.576029794472083267e+01,-2.698569915934294627e+00,-4.970846001223548228e+03,-4.970846001223548228e+03,-4.952234494747529425e+03,-2.937672612771234526e+01,-2.937672612771234526e+01,-2.556360744574136756e+00
9.316582914572865093e+02,1.500000000000000000e+02,-3.574239502637396981e+01,-3.574239502637396981e+01,-2.732716496962098507e+00,-4.970788366759343262e+03,-4.970788366759343262e+03,-4.952351422931605157e+03,-2.936388080146332413e+01,-2.936388080146332413e+01,-2.582051397072301580e+00
9.135678391959800138e+02,1.500000000000000000e+02,-3.572348335735978253e+01,-3.572348335735978253e+01,-2.768913265570178250e+00,-4.970725053956817646e+03,-4.970725053956817646e+03,-4.952479675106073046e+03,-2.935029347782869991e+01,-2.935029347782869991e+01,-2.609226044342972894e+00
8.954773869346734045e+02,1.500000000000000000e+02,-3.570348661910702504e+01,-3.570348661910702504e+01,-2.807316661947454328e+00,-4.970655324827273944e+03,-4.970655324827273944e+03,-4.952620723445299518e+03,-2.933590645488470727e+01,-2.933590645488470727e+01,-2.638000090230521177e+00
8.773869346733669090e+02,1.500000000000000000e+02,-3.568232118615253512e+01,-3.568232118615253512e+01,-2.848097701958235195e+00,-4.970578322764992663e+03,-4.970578322764992663e+03,-4.952776277395728357e+03,-2.932065637069490549e+01,-2.932065637069490549e+01,-2.668500258612662712e+00
8.592964824120604135e+02,1.500000000000000000e+02,-3.565989527445788099e+01,-3.565989527445788099e+01,-2.891443635179338223e+00,-4.970493050290869178e+03,-4.970493050290869178e+03,-4.952948328234154360e+03,-2.930447353157967427e+01,-2.930447353157967427e+01,-2.700865936840307402e+00
8.412060301507538043e+02,1.500000000000000000e+02,-3.563610797235207883e+01,-3.563610797235207883e+01,-2.937559833096389017e+00,-4.970398342234771917e+03,-4.970398342234771917e+03,-4.953139202752655365e+03,-2.928728114675095640e+01,-2.928728114675095640e+01,-2.735250706498799644e+00
8.231155778894473087e+02,1.500000000000000000e+02,-3.561084813536137972e+01,-3.561084813536137972e+01,-2.986671945229873781e+00,-4.970292833446944314e+03,-4.970292833446944314e+03,-4.953351627890163400e+03,-2.926899445424987789e+01,-2.926899445424987789e+01,-2.771824091501669862e+00
8.050251256281408132e+02,1.500000000000000000e+02,-3.558399312291629712e+01,-3.558399312291629712e+01,-3.039028367919411444e+00,-4.970174920014273994e+03,-4.970174920014273994e+03,-4.953588808357707421e+03,-2.924951972052247129e+01,-2.924951972052247129e+01,-2.810773558954371865e+00
7.869346733668340903e+02,1.500000000000000000e+02,-3.555540735078102443e+01,-3.555540735078102443e+01,-4.970042712893726275e+03,-4.970042712893726275e+03,-4.953854519432164125e+03,-3.094903078837864641e+00,-2.922875309262826704e+01,-2.922875309262826704e+01,-2.852306814742273655e+00
7.688442211055278221e+02,1.500000000000000000e+02,-3.552494062826144727e+01,-3.552494062826144727e+01,-4.969893982929972481e+03,-4.969893982929972481e+03,-4.954153216983210768e+03,-3.154598900318222210e+00,-2.920657927818103872e+01,-2.920657927818103872e+01,-2.896654443638963183e+00
7.507537688442212129e+02,1.500000000000000000e+02,-3.549242624330361195e+01,-3.549242624330361195e+01,-3.218451266699239088e+00,-4.969726096524081186e+03,-4.969726096524081186e+03,-4.954490166198530460e+03,-2.918287002339799585e+01,-2.918287002339799585e+01,-2.944072953204556864e+00
