offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-1.800000000000000000e+03,1.500000000000000000e+02,2.088767845719938343e+00,0.000000000000000000e+00,3.179436162939100541e+01,0.000000000000000000e+00,9.999987303054230781e-01
-1.781909547738693391e+03,1.500000000000000000e+02,2.093238208081357410e+00,0.000000000000000000e+00,3.183559298007787675e+01,0.000000000000000000e+00,9.999987178305951296e-01
-1.763819095477387009e+03,1.500000000000000000e+02,2.097856268308196270e+00,0.000000000000000000e+00,3.187790652836116578e+01,0.000000000000000000e+00,9.999986993203447971e-01
-1.745728643216080400e+03,1.500000000000000000e+02,2.102628569031841810e+00,0.000000000000000000e+00,3.192133483273377692e+01,0.000000000000000000e+00,9.999986766248881720e-01
-1.727638190954773791e+03,1.500000000000000000e+02,2.107562038042516850e+00,0.000000000000000000e+00,3.196591462407275230e+01,0.000000000000000000e+00,9.999986541966268128e-01
-1.709547738693467409e+03,1.500000000000000000e+02,2.112663958301185918e+00,0.000000000000000000e+00,3.201167946166322054e+01,0.000000000000000000e+00,9.999986325262798514e-01
-1.691457286432160799e+03,1.500000000000000000e+02,2.117942018168328833e+00,0.000000000000000000e+00,3.205866332963202581e+01,0.000000000000000000e+00,9.999986118383172862e-01
-1.673366834170854190e+03,1.500000000000000000e+02,2.123404339851247880e+00,0.000000000000000000e+00,3.210690084051759641e+01,0.000000000000000000e+00,9.999985923162755252e-01
-1.655276381909547808e+03,1.500000000000000000e+02,2.129059508238112741e+00,0.000000000000000000e+00,3.215642720641764640e+01,0.000000000000000000e+00,9.999985741014147944e-01
-1.637185929648241199e+03,1.500000000000000000e+02,2.134916601126005453e+00,0.000000000000000000e+00,3.220727810892697107e+01,0.000000000000000000e+00,9.999985571702195708e-01
-1.619095477386934817e+03,1.500000000000000000e+02,2.140985217017080000e+00,0.000000000000000000e+00,3.225948901035494032e+01,0.000000000000000000e+00,9.999985405216019752e-01
-1.601005025125628208e+03,1.500000000000000000e+02,2.147275443322263833e+00,0.000000000000000000e+00,3.231308739982389966e+01,0.000000000000000000e+00,9.999985116289252796e-01
-1.582914572864321599e+03,1.500000000000000000e+02,2.153798326501766613e+00,0.000000000000000000e+00,3.236814215299079933e+01,0.000000000000000000e+00,9.999985131000126426e-01
-1.564824120603015217e+03,1.500000000000000000e+02,2.160565120627852664e+00,0.000000000000000000e+00,3.242467180013150596e+01,0.000000000000000000e+00,9.999985187230395756e-01
-1.546733668341708608e+03,1.500000000000000000e+02,2.167587846353785430e+00,0.000000000000000000e+00,3.248270513574718166e+01,0.000000000000000000e+00,9.999985175254881842e-01
-1.528643216080401999e+03,1.500000000000000000e+02,2.174879413210734302e+00,0.000000000000000000e+00,3.254228783841458039e+01,0.000000000000000000e+00,9.999985195973595253e-01
-1.510552763819095617e+03,1.500000000000000000e+02,2.182453460302433257e+00,0.000000000000000000e+00,3.260345879264090740e+01,0.000000000000000000e+00,9.999985261462525088e-01
-1.492462311557789008e+03,1.500000000000000000e+02,2.190324469574219446e+00,0.000000000000000000e+00,3.266625636318218540e+01,0.000000000000000000e+00,9.999985378699091099e-01
-1.474371859296482398e+03,1.500000000000000000e+02,2.198507830324052392e+00,0.000000000000000000e+00,3.273071860719039705e+01,0.000000000000000000e+00,9.999985554153490996e-01
-1.456281407035176017e+03,1.500000000000000000e+02,2.207019905756039790e+00,0.000000000000000000e+00,3.279688313665252508e+01,0.000000000000000000e+00,9.999985794057792976e-01
-1.438190954773869407e+03,1.500000000000000000e+02,2.215878103350559680e+00,0.000000000000000000e+00,3.286478680212059089e+01,0.000000000000000000e+00,9.999986102522642195e-01
