r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.882479,1.882479,176.002098,0.0,0.0,0.0,2.435587,0.0,0.0,0.0,0.0,29.713667,29.713667,0.00577,1.882479,29.713667,0.0,0.0,auto,4948.508679,0.0,0.0
