Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
A21_C1p_Off,1,0.2230904924604403,150.7,avg,298.15,0.9925,0.0075,0.0,2.6746059924706875,0.0,220.33582633790468,0.0,0.0,1.65251869753,218.68330764,0.0,0.0,0.0,0.0,0.605136874694,0.00457282273069,0.0,2.89447995867,0.0,17.1555580007,14.261078042,0.0,0.0,0.0,0.0,1.6506144624807935,1.6506144624807935,1.6506144624807935,14.639773089605288,14.639773089605288,14.639773089605288,0.0075,0.0075,0.0,0.15610098688834706,0.0,21.58125785108903,0.0,0.0,1.64813878917,21.4821039832,0.0,0.0,0.0,0.0,0.603532993262,0.00044920599774,0.0,0.59377378634,0.0,0.590914401212,0.0582020599631,0.0,0.0,0.0,0.0,0.06876472095247008,0.06876472095247008,0.06876472095247008,0.08117633264010729,0.08117633264010729,0.08117633264010729
