Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,150,0.0,1.0,0.0140386496134,1.0,0.0140386496134
1400,0,150,0.003,0.7998,0.0140386496134,0.7998,0.0175527001918
1400,0,150,0.006,0.6603,0.0140386496134,0.6603,0.0212610171337
1400,0,150,0.009,0.545,0.0140386496134,0.545,0.0257589901163
1400,0,150,0.012,0.456,0.0140386496134,0.456,0.03078651231
1400,0,150,0.015,0.3792,0.0140386496134,0.3792,0.0370217553095
1400,0,150,0.018,0.3211,0.0140386496134,0.3211,0.0437204908545
1401,0,200,0.0,1.0,0.0129306240292,1.0,0.0129306240292
1401,0,200,0.003,0.7865,0.0129306240292,0.7865,0.0164407171381
1401,0,200,0.006,0.6831,0.0129306240292,0.6831,0.0189293281059
1401,0,200,0.009,0.5605,0.0129306240292,0.5605,0.0230698020145
1401,0,200,0.012,0.4636,0.0129306240292,0.4636,0.0278917688291
1401,0,200,0.015,0.3831,0.0129306240292,0.3831,0.0337526077503
1401,0,200,0.018,0.321,0.0129306240292,0.321,0.0402823178478
1402,0,250,0.0,1.0,0.0155544855156,1.0,0.0155544855156
1402,0,250,0.003,0.8085,0.0155544855156,0.8085,0.0192386957522
1402,0,250,0.006,0.6882,0.0155544855156,0.6882,0.0226016935711
1402,0,250,0.009,0.5829,0.0155544855156,0.5829,0.0266846551993
1402,0,250,0.012,0.4801,0.0155544855156,0.4801,0.032398428485
1402,0,250,0.015,0.417,0.0155544855156,0.417,0.037300924498
1402,0,250,0.018,0.3346,0.0155544855156,0.3346,0.0464868066816
1403,0,300,0.0,1.0,0.0137006014399,1.0,0.0137006014399
1403,0,300,0.003,0.8111,0.0137006014399,0.8111,0.016891383849
1403,0,300,0.006,0.687,0.0137006014399,0.687,0.0199426512954
1403,0,300,0.009,0.5885,0.0137006014399,0.5885,0.0232805462021
1403,0,300,0.012,0.4779,0.0137006014399,0.4779,0.0286683436701
1403,0,300,0.015,0.4034,0.0137006014399,0.4034,0.0339628196329
1403,0,300,0.018,0.3521,0.0137006014399,0.3521,0.0389111088893
1404,0,400,0.0,1.0,0.0132889148067,1.0,0.0132889148067
1404,0,400,0.003,0.8258,0.0132889148067,0.8258,0.0160921709938
1404,0,400,0.006,0.7058,0.0132889148067,0.7058,0.0188281592614
1404,0,400,0.009,0.5974,0.0132889148067,0.5974,0.0222445845442
1404,0,400,0.012,0.5235,0.0132889148067,0.5235,0.0253847465266
1404,0,400,0.015,0.4404,0.0132889148067,0.4404,0.0301746476083
1404,0,400,0.018,0.3729,0.0132889148067,0.3729,0.0356366715117
1405,0,500,0.0,1.0,0.0136323059154,1.0,0.0136323059154
1405,0,500,0.003,0.8404,0.0136323059154,0.8404,0.0162212112273
1405,0,500,0.006,0.7235,0.0136323059154,0.7235,0.0188421643613
1405,0,500,0.009,0.6171,0.0136323059154,0.6171,0.0220909186768
1405,0,500,0.012,0.5379,0.0136323059154,0.5379,0.0253435692795
1405,0,500,0.015,0.46,0.0136323059154,0.46,0.0296354476423
1405,0,500,0.018,0.4083,0.0136323059154,0.4083,0.0333879645247
1406,0,600,0.0,1.0,0.0115139336615,1.0,0.0115139336615
1406,0,600,0.003,0.8596,0.0115139336615,0.8596,0.0133945249668
1406,0,600,0.006,0.7455,0.0115139336615,0.7455,0.0154445790228
1406,0,600,0.009,0.6402,0.0115139336615,0.6402,0.0179849010645
1406,0,600,0.012,0.5743,0.0115139336615,0.5743,0.0200486394941
1406,0,600,0.015,0.4947,0.0115139336615,0.4947,0.0232745778481
1406,0,600,0.018,0.4237,0.0115139336615,0.4237,0.0271747313228
1407,0,700,0.0,1.0,0.013771648897,1.0,0.013771648897
1407,0,700,0.003,0.8617,0.013771648897,0.8617,0.0159819529964
1407,0,700,0.006,0.7585,0.013771648897,0.7585,0.0181564257047
1407,0,700,0.009,0.6654,0.013771648897,0.6654,0.0206967972603
1407,0,700,0.012,0.5749,0.013771648897,0.5749,0.0239548597965
1407,0,700,0.015,0.5248,0.013771648897,0.5248,0.0262417090264
1407,0,700,0.018,0.4539,0.013771648897,0.4539,0.0303407113836
1408,0,900,0.0,1.0,0.0119726031454,1.0,0.0119726031454
1408,0,900,0.003,0.8617,0.0119726031454,0.8617,0.0138941663518
1408,0,900,0.006,0.773,0.0119726031454,0.773,0.0154884904856
1408,0,900,0.009,0.6863,0.0119726031454,0.6863,0.0174451451922
1408,0,900,0.012,0.6179,0.0119726031454,0.6179,0.0193762795685
1408,0,900,0.015,0.536,0.0119726031454,0.536,0.0223369461668
1408,0,900,0.018,0.4804,0.0119726031454,0.4804,0.0249221547572
1409,0,1000,0.0,1.0,0.0134546910596,1.0,0.0134546910596
1409,0,1000,0.003,0.8747,0.0134546910596,0.8747,0.0153820636328
1409,0,1000,0.006,0.7788,0.0134546910596,0.7788,0.0172761826651
1409,0,1000,0.009,0.6893,0.0134546910596,0.6893,0.019519354504
1409,0,1000,0.012,0.6388,0.0134546910596,0.6388,0.0210624468685
1409,0,1000,0.015,0.5524,0.0134546910596,0.5524,0.0243567904772
1409,0,1000,0.018,0.4991,0.0134546910596,0.4991,0.0269579063506
1410,0,1200,0.0,1.0,0.0149115175446,1.0,0.0149115175446
1410,0,1200,0.003,0.8822,0.0149115175446,0.8822,0.0169026496765
1410,0,1200,0.006,0.7824,0.0149115175446,0.7824,0.0190586880682
1410,0,1200,0.009,0.7026,0.0149115175446,0.7026,0.0212233383783
1410,0,1200,0.012,0.6493,0.0149115175446,0.6493,0.0229655283299
1410,0,1200,0.015,0.5717,0.0149115175446,0.5717,0.026082766389
1410,0,1200,0.018,0.5126,0.0149115175446,0.5126,0.0290899678981
1411,0,1400,0.0,1.0,0.0110507206753,1.0,0.0110507206753
1411,0,1400,0.003,0.883,0.0110507206753,0.883,0.0125149724522
1411,0,1400,0.006,0.805,0.0110507206753,0.805,0.0137276033234
1411,0,1400,0.009,0.7195,0.0110507206753,0.7195,0.0153588890554
1411,0,1400,0.012,0.6609,0.0110507206753,0.6609,0.0167207151995
1411,0,1400,0.015,0.5884,0.0110507206753,0.5884,0.0187809664775
1411,0,1400,0.018,0.536,0.0110507206753,0.536,0.0206170161853
1412,0,1600,0.0,1.0,0.0120842091855,1.0,0.0120842091855
1412,0,1600,0.003,0.8946,0.0120842091855,0.8946,0.0135079467757
1412,0,1600,0.006,0.808,0.0120842091855,0.808,0.0149557044376
1412,0,1600,0.009,0.7259,0.0120842091855,0.7259,0.0166472092376
1412,0,1600,0.012,0.6672,0.0120842091855,0.6672,0.0181118243189
1412,0,1600,0.015,0.5987,0.0120842091855,0.5987,0.0201840808177
1412,0,1600,0.018,0.5509,0.0120842091855,0.5509,0.0219353951453
1413,0,2000,0.0,1.0,0.0119539215943,1.0,0.0119539215943
1413,0,2000,0.003,0.8928,0.0119539215943,0.8928,0.0133892490976
1413,0,2000,0.006,0.8062,0.0119539215943,0.8062,0.0148274889535
1413,0,2000,0.009,0.7311,0.0119539215943,0.7311,0.0163505971746
1413,0,2000,0.012,0.666,0.0119539215943,0.666,0.0179488312227
1413,0,2000,0.015,0.6112,0.0119539215943,0.6112,0.0195581177918
1413,0,2000,0.018,0.5588,0.0119539215943,0.5588,0.0213921288374
1414,0,2500,0.0,1.0,0.0152795395604,1.0,0.0152795395604
1414,0,2500,0.003,0.8966,0.0152795395604,0.8966,0.0170416457288
1414,0,2500,0.006,0.8201,0.0152795395604,0.8201,0.0186313127185
1414,0,2500,0.009,0.7531,0.0152795395604,0.7531,0.0202888587975
1414,0,2500,0.012,0.6799,0.0152795395604,0.6799,0.022473216003
1414,0,2500,0.015,0.6142,0.0152795395604,0.6142,0.0248771402807
1414,0,2500,0.018,0.5793,0.0152795395604,0.5793,0.0263758666674
1415,-50,200,0.0,1.0,0.0126093316765,1.0,0.0126093316765
1415,-50,200,0.003,0.8013,0.0126093316765,0.8013,0.0157360934437
1415,-50,200,0.006,0.6795,0.0126093316765,0.6795,0.0185567795092
1415,-50,200,0.009,0.5558,0.0126093316765,0.5558,0.0226868148191
1415,-50,200,0.012,0.4623,0.0126093316765,0.4623,0.0272752145284
1415,-50,200,0.015,0.3828,0.0126093316765,0.3828,0.0329397379218
1415,-50,200,0.018,0.3215,0.0126093316765,0.3215,0.0392203162565
1416,-100,200,0.0,1.0,0.0124577424169,1.0,0.0124577424169
1416,-100,200,0.003,0.8264,0.0124577424169,0.8264,0.0150747125083
1416,-100,200,0.006,0.6998,0.0124577424169,0.6998,0.0178018611273
1416,-100,200,0.009,0.5913,0.0124577424169,0.5913,0.0210683957667
1416,-100,200,0.012,0.4913,0.0124577424169,0.4913,0.0253566912617
1416,-100,200,0.015,0.4147,0.0124577424169,0.4147,0.030040372358
1416,-100,200,0.018,0.3424,0.0124577424169,0.3424,0.0363835935072
1417,-150,200,0.0,1.0,0.013044377156,1.0,0.013044377156
1417,-150,200,0.003,0.8501,0.013044377156,0.8501,0.0153445208282
1417,-150,200,0.006,0.7484,0.013044377156,0.7484,0.0174296862053
1417,-150,200,0.009,0.6297,0.013044377156,0.6297,0.0207152249579
1417,-150,200,0.012,0.5521,0.013044377156,0.5521,0.023626837812
1417,-150,200,0.015,0.4673,0.013044377156,0.4673,0.0279143529981
1417,-150,200,0.018,0.4066,0.013044377156,0.4066,0.032081596547
1418,-200,200,0.0,1.0,0.0148187756024,1.0,0.0148187756024
1418,-200,200,0.003,0.8797,0.0148187756024,0.8797,0.0168452604324
1418,-200,200,0.006,0.7672,0.0148187756024,0.7672,0.0193154009416
1418,-200,200,0.009,0.6811,0.0148187756024,0.6811,0.0217571217184
1418,-200,200,0.012,0.5941,0.0148187756024,0.5941,0.0249432344763
1418,-200,200,0.015,0.5299,0.0148187756024,0.5299,0.0279652304253
1418,-200,200,0.018,0.4732,0.0148187756024,0.4732,0.0313160938343
1419,-200,200,0.0,1.0,0.0140819169134,1.0,0.0140819169134
1419,-200,200,0.003,0.8922,0.0140819169134,0.8922,0.0157833634985
1419,-200,200,0.006,0.7729,0.0140819169134,0.7729,0.018219584569
1419,-200,200,0.009,0.6855,0.0140819169134,0.6855,0.0205425483784
1419,-200,200,0.012,0.6028,0.0140819169134,0.6028,0.0233608442492
1419,-200,200,0.015,0.5269,0.0140819169134,0.5269,0.0267259763018
1419,-200,200,0.018,0.4606,0.0140819169134,0.4606,0.0305729850486
1420,-250,200,0.0,1.0,0.0116468831568,1.0,0.0116468831568
1420,-250,200,0.003,0.8975,0.0116468831568,0.8975,0.012977028587
1420,-250,200,0.006,0.8001,0.0116468831568,0.8001,0.014556784348
1420,-250,200,0.009,0.7146,0.0116468831568,0.7146,0.0162984650949
1420,-250,200,0.012,0.6319,0.0116468831568,0.6319,0.0184315289711
1420,-250,200,0.015,0.5861,0.0116468831568,0.5861,0.0198718361317
1420,-250,200,0.018,0.4994,0.0116468831568,0.4994,0.0233217524165
1421,-300,200,0.0,1.0,0.012583672855,1.0,0.012583672855
1421,-300,200,0.003,0.8996,0.012583672855,0.8996,0.0139880756503
1421,-300,200,0.006,0.8251,0.012583672855,0.8251,0.0152510881772
1421,-300,200,0.009,0.7402,0.012583672855,0.7402,0.0170003686234
1421,-300,200,0.012,0.6841,0.012583672855,0.6841,0.0183944932832
1421,-300,200,0.015,0.622,0.012583672855,0.622,0.0202309852975
1421,-300,200,0.018,0.5638,0.012583672855,0.5638,0.0223193913711
1422,-350,200,0.0,1.0,0.0139547546252,1.0,0.0139547546252
1422,-350,200,0.003,0.9353,0.0139547546252,0.9353,0.0149200840641
1422,-350,200,0.006,0.8646,0.0139547546252,0.8646,0.0161401279496
1422,-350,200,0.009,0.7983,0.0139547546252,0.7983,0.0174805895343
1422,-350,200,0.012,0.7423,0.0139547546252,0.7423,0.0187993461204
1422,-350,200,0.015,0.6673,0.0139547546252,0.6673,0.0209122652858
1422,-350,200,0.018,0.6408,0.0139547546252,0.6408,0.0217770827484
1423,-400,200,0.0,1.0,0.0144115070383,1.0,0.0144115070383
