r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.984752,1.984752,150.88,0.0,0.0,0.0,2.974954,0.0,0.0,0.0,0.0,20.854592,20.854592,0.007168,1.984752,20.854592,0.0,0.0,auto,1766.122574,0.0,0.0
