Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc1p,1,196,189,7,339.59716452282316,1.7968103943006517,0.9461132643917753,0.9441068433850862,122.32625204004377,144.6773099738063,339.5971645228232,6302.054869157659,1.3404515635787262
