Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.0158354581827,1.0,0.0158354581827
1400,0,50,0.006,0.7767,0.0158354581827,0.7767,0.0203881269251
1400,0,50,0.012,0.6147,0.0158354581827,0.6147,0.0257612789697
1400,0,50,0.018,0.5533,0.0158354581827,0.5533,0.0286200220183
1400,0,50,0.024,0.4592,0.0158354581827,0.4592,0.0344848828021
1400,0,50,0.03,0.3496,0.0158354581827,0.3496,0.0452959330169
1401,0,100,0.0,1.0,0.0172026664712,1.0,0.0172026664712
1401,0,100,0.006,0.7622,0.0172026664712,0.7622,0.0225697539639
1401,0,100,0.012,0.6611,0.0172026664712,0.6611,0.0260212773729
1401,0,100,0.018,0.5229,0.0172026664712,0.5229,0.032898578067
1401,0,100,0.024,0.4414,0.0172026664712,0.4414,0.0389729643662
1401,0,100,0.03,0.3589,0.0172026664712,0.3589,0.0479316424387
1402,0,150,0.0,1.0,0.0124736406901,1.0,0.0124736406901
1402,0,150,0.006,0.7851,0.0124736406901,0.7851,0.0158879641958
1402,0,150,0.012,0.64,0.0124736406901,0.64,0.0194900635783
1402,0,150,0.018,0.5361,0.0124736406901,0.5361,0.023267376777
1402,0,150,0.024,0.4369,0.0124736406901,0.4369,0.0285503334633
1402,0,150,0.03,0.3638,0.0124736406901,0.3638,0.0342870827106
1403,0,200,0.0,1.0,0.0112071147525,1.0,0.0112071147525
1403,0,200,0.006,0.8075,0.0112071147525,0.8075,0.0138787798792
1403,0,200,0.012,0.6802,0.0112071147525,0.6802,0.0164762051639
1403,0,200,0.018,0.564,0.0112071147525,0.564,0.0198707708377
1403,0,200,0.024,0.4585,0.0112071147525,0.4585,0.0244429983696
1403,0,200,0.03,0.3643,0.0112071147525,0.3643,0.0307634223235
1404,0,250,0.0,1.0,0.0272261058609,1.0,0.0272261058609
1404,0,250,0.006,0.7898,0.0272261058609,0.7898,0.0344721522675
1404,0,250,0.012,0.6639,0.0272261058609,0.6639,0.0410093475838
1404,0,250,0.018,0.5342,0.0272261058609,0.5342,0.0509661285303
1404,0,250,0.024,0.4152,0.0272261058609,0.4152,0.0655734726899
1404,0,250,0.03,0.3649,0.0272261058609,0.3649,0.074612512636
1405,0,300,0.0,1.0,0.0134856728436,1.0,0.0134856728436
1405,0,300,0.006,0.7795,0.0134856728436,0.7795,0.0173004141676
1405,0,300,0.012,0.6555,0.0134856728436,0.6555,0.0205731088385
1405,0,300,0.018,0.5372,0.0134856728436,0.5372,0.0251036352264
1405,0,300,0.024,0.4365,0.0134856728436,0.4365,0.030895012242
1405,0,300,0.03,0.366,0.0134856728436,0.366,0.0368461006657
1406,0,400,0.0,1.0,0.0102248475986,1.0,0.0102248475986
1406,0,400,0.006,0.7998,0.0102248475986,0.7998,0.0127842555622
1406,0,400,0.012,0.6557,0.0102248475986,0.6557,0.0155937892308
1406,0,400,0.018,0.5529,0.0102248475986,0.5529,0.0184931228045
1406,0,400,0.024,0.4549,0.0102248475986,0.4549,0.0224771325536
1406,0,400,0.03,0.3729,0.0102248475986,0.3729,0.0274198112057
1407,0,500,0.0,1.0,0.0123143213275,1.0,0.0123143213275
1407,0,500,0.006,0.8261,0.0123143213275,0.8261,0.014906574661
1407,0,500,0.012,0.6861,0.0123143213275,0.6861,0.0179482893565
1407,0,500,0.018,0.5477,0.0123143213275,0.5477,0.0224836978775
1407,0,500,0.024,0.4551,0.0123143213275,0.4551,0.0270584955559
1407,0,500,0.03,0.3782,0.0123143213275,0.3782,0.0325603419553
1408,0,600,0.0,1.0,0.0191521412796,1.0,0.0191521412796
1408,0,600,0.006,0.8246,0.0191521412796,0.8246,0.0232259777827
1408,0,600,0.012,0.6922,0.0191521412796,0.6922,0.0276685080606
1408,0,600,0.018,0.5682,0.0191521412796,0.5682,0.033706690038
1408,0,600,0.024,0.4524,0.0191521412796,0.4524,0.0423345297957
1408,0,600,0.03,0.3629,0.0191521412796,0.3629,0.0527752584171
1409,0,700,0.0,1.0,0.0244746792117,1.0,0.0244746792117
1409,0,700,0.006,0.8118,0.0244746792117,0.8118,0.0301486563337
1409,0,700,0.012,0.6647,0.0244746792117,0.6647,0.0368206397047
1409,0,700,0.018,0.5471,0.0244746792117,0.5471,0.044735293752
1409,0,700,0.024,0.4357,0.0244746792117,0.4357,0.0561732366576
1409,0,700,0.03,0.3762,0.0244746792117,0.3762,0.0650576268254
1410,0,900,0.0,1.0,0.0150850412676,1.0,0.0150850412676
1410,0,900,0.006,0.8212,0.0150850412676,0.8212,0.0183695095806
1410,0,900,0.012,0.6812,0.0150850412676,0.6812,0.0221448051491
1410,0,900,0.018,0.5696,0.0150850412676,0.5696,0.0264835696411
1410,0,900,0.024,0.4547,0.0150850412676,0.4547,0.0331758110129
1410,0,900,0.03,0.3808,0.0150850412676,0.3808,0.039614078959
1411,0,1000,0.0,1.0,0.038033585678,1.0,0.038033585678
1411,0,1000,0.006,0.7983,0.038033585678,0.7983,0.0476432239484
1411,0,1000,0.012,0.6418,0.038033585678,0.6418,0.0592608066033
1411,0,1000,0.018,0.5378,0.038033585678,0.5378,0.0707206873894
1411,0,1000,0.024,0.4413,0.038033585678,0.4413,0.086185328978
1411,0,1000,0.03,0.3559,0.038033585678,0.3559,0.106865933346
1412,0,1200,0.0,1.0,0.0355510531613,1.0,0.0355510531613
1412,0,1200,0.006,0.8022,0.0355510531613,0.8022,0.0443169448533
1412,0,1200,0.012,0.6715,0.0355510531613,0.6715,0.0529427448419
1412,0,1200,0.018,0.5487,0.0355510531613,0.5487,0.0647914218359
1412,0,1200,0.024,0.4517,0.0355510531613,0.4517,0.0787050103196
1412,0,1200,0.03,0.3667,0.0355510531613,0.3667,0.0969486042033
1413,0,1400,0.0,1.0,0.0214144622082,1.0,0.0214144622082
1413,0,1400,0.006,0.7958,0.0214144622082,0.7958,0.0269093518575
1413,0,1400,0.012,0.6668,0.0214144622082,0.6668,0.0321152702583
1413,0,1400,0.018,0.5454,0.0214144622082,0.5454,0.0392637737591
1413,0,1400,0.024,0.457,0.0214144622082,0.457,0.046858779449
1413,0,1400,0.03,0.3603,0.0214144622082,0.3603,0.059435088005
1414,0,1600,0.0,1.0,0.0210358322402,1.0,0.0210358322402
1414,0,1600,0.006,0.8011,0.0210358322402,0.8011,0.0262586846089
1414,0,1600,0.012,0.6735,0.0210358322402,0.6735,0.0312336039201
1414,0,1600,0.018,0.555,0.0210358322402,0.555,0.0379024004328
1414,0,1600,0.024,0.4572,0.0210358322402,0.4572,0.046010131759
1414,0,1600,0.03,0.3777,0.0210358322402,0.3777,0.0556945518671
1415,0,2000,0.0,1.0,0.0200102374721,1.0,0.0200102374721
1415,0,2000,0.006,0.8263,0.0200102374721,0.8263,0.0242166736924
1415,0,2000,0.012,0.6682,0.0200102374721,0.6682,0.0299464793057
1415,0,2000,0.018,0.5748,0.0200102374721,0.5748,0.0348125216981
1415,0,2000,0.024,0.4651,0.0200102374721,0.4651,0.043023516388
1415,0,2000,0.03,0.3857,0.0200102374721,0.3857,0.0518803149393
1416,0,2500,0.0,1.0,0.0287203983676,1.0,0.0287203983676
1416,0,2500,0.006,0.8081,0.0287203983676,0.8081,0.0355406488894
1416,0,2500,0.012,0.6568,0.0287203983676,0.6568,0.0437277685255
1416,0,2500,0.018,0.5369,0.0287203983676,0.5369,0.0534930124186
1416,0,2500,0.024,0.4453,0.0287203983676,0.4453,0.0644967401023
1416,0,2500,0.03,0.3641,0.0287203983676,0.3641,0.0788805228441
1417,0,3000,0.0,1.0,0.0215016747149,1.0,0.0215016747149
1417,0,3000,0.006,0.7924,0.0215016747149,0.7924,0.0271348747032
1417,0,3000,0.012,0.6593,0.0215016747149,0.6593,0.0326128844454
1417,0,3000,0.018,0.528,0.0215016747149,0.528,0.0407228687781
1417,0,3000,0.024,0.4518,0.0215016747149,0.4518,0.047591134827
1417,0,3000,0.03,0.3742,0.0215016747149,0.3742,0.0574603813866
1418,-30,100,0.0,1.0,0.0159788103484,1.0,0.0159788103484
1418,-30,100,0.006,0.8086,0.0159788103484,0.8086,0.0197610813114
1418,-30,100,0.012,0.6902,0.0159788103484,0.6902,0.0231509857264
1418,-30,100,0.018,0.5806,0.0159788103484,0.5806,0.0275212028046
1418,-30,100,0.024,0.4879,0.0159788103484,0.4879,0.03275017493
1418,-30,100,0.03,0.3925,0.0159788103484,0.3925,0.0407103448366
1419,-60,100,0.0,1.0,0.0164706794143,1.0,0.0164706794143
1419,-60,100,0.006,0.8679,0.0164706794143,0.8679,0.0189776234753
1419,-60,100,0.012,0.7563,0.0164706794143,0.7563,0.0217779709299
1419,-60,100,0.018,0.6588,0.0164706794143,0.6588,0.0250010312906
1419,-60,100,0.024,0.5784,0.0164706794143,0.5784,0.0284762783787
1419,-60,100,0.03,0.4898,0.0164706794143,0.4898,0.0336273569095
1420,-100,100,0.0,1.0,0.0158900950903,1.0,0.0158900950903
1420,-100,100,0.006,0.9066,0.0158900950903,0.9066,0.0175271289326
1420,-100,100,0.012,0.8291,0.0158900950903,0.8291,0.0191654747199
1420,-100,100,0.018,0.7455,0.0158900950903,0.7455,0.021314681543
1420,-100,100,0.024,0.684,0.0158900950903,0.684,0.0232311331729
1420,-100,100,0.03,0.605,0.0158900950903,0.605,0.026264619984
1421,-150,100,0.0,1.0,0.0125936480249,1.0,0.0125936480249
1421,-150,100,0.006,0.9436,0.0125936480249,0.9436,0.0133463840874
1421,-150,100,0.012,0.8707,0.0125936480249,0.8707,0.0144638199436
1421,-150,100,0.018,0.8364,0.0125936480249,0.8364,0.0150569679877
1421,-150,100,0.024,0.7696,0.0125936480249,0.7696,0.0163638877663
1421,-150,100,0.03,0.7256,0.0125936480249,0.7256,0.0173561852604
1422,-200,100,0.0,1.0,0.0116016862704,1.0,0.0116016862704
1422,-200,100,0.006,0.9266,0.0116016862704,0.9266,0.012520706098
1422,-200,100,0.012,0.9105,0.0116016862704,0.9105,0.0127421046352
1422,-200,100,0.018,0.875,0.0116016862704,0.875,0.0132590700233
1422,-200,100,0.024,0.8454,0.0116016862704,0.8454,0.0137233099957
1422,-200,100,0.03,0.8026,0.0116016862704,0.8026,0.0144551286698
1423,-250,100,0.0,1.0,0.0100593257677,1.0,0.0100593257677
1423,-250,100,0.006,0.9816,0.0100593257677,0.9816,0.0102478868864
1423,-250,100,0.012,0.9617,0.0100593257677,0.9617,0.0104599415282
1423,-250,100,0.018,0.9286,0.0100593257677,0.9286,0.010832786741
1423,-250,100,0.024,0.8813,0.0100593257677,0.8813,0.0114141901369
1423,-250,100,0.03,0.8661,0.0100593257677,0.8661,0.011614508449
1424,-300,100,0.0,1.0,0.0125718538761,1.0,0.0125718538761
1424,-300,100,0.006,0.9884,0.0125718538761,0.9884,0.0127193989033
1424,-300,100,0.012,0.954,0.0125718538761,0.954,0.0131780438952
1424,-300,100,0.018,0.945,0.0125718538761,0.945,0.0133035490752
1424,-300,100,0.024,0.9067,0.0125718538761,0.9067,0.0138655055432
1424,-300,100,0.03,0.8798,0.0125718538761,0.8798,0.0142894451876
1425,-400,100,0.0,1.0,0.0201709634814,1.0,0.0201709634814
1425,-400,100,0.006,0.9474,0.0201709634814,0.9474,0.0212908628683
1425,-400,100,0.012,0.9369,0.0201709634814,0.9369,0.021529473243
1425,-400,100,0.018,0.9116,0.0201709634814,0.9116,0.0221269893389
1425,-400,100,0.024,0.9126,0.0201709634814,0.9126,0.0221027432406
1425,-400,100,0.03,0.8906,0.0201709634814,0.8906,0.0226487351015
1426,30,100,0.0,1.0,0.0278984486926,1.0,0.0278984486926
1426,30,100,0.006,0.8049,0.0278984486926,0.8049,0.0346607636882
1426,30,100,0.012,0.7054,0.0278984486926,0.7054,0.0395498280303
1426,30,100,0.018,0.5861,0.0278984486926,0.5861,0.0476001513267
1426,30,100,0.024,0.4983,0.0278984486926,0.4983,0.055987254049
1426,30,100,0.03,0.405,0.0278984486926,0.405,0.0688850585003
1427,60,100,0.0,1.0,0.0139885897214,1.0,0.0139885897214
1427,60,100,0.006,0.8478,0.0139885897214,0.8478,0.0164998699238
1427,60,100,0.012,0.7512,0.0139885897214,0.7512,0.0186216583085
1427,60,100,0.018,0.6517,0.0139885897214,0.6517,0.021464768638
