o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,50,1400,-3.9,9.75,3.2,12.07,34.98,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1516,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,100,1401,-3.9,9.75,3.2,12.07,28.91,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.151,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,150,1402,-3.9,9.75,3.2,12.07,25.36,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1488,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,200,1403,-3.9,9.75,3.2,12.07,22.85,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1501,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,250,1404,-3.9,9.75,3.2,12.07,20.89,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1466,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,300,1405,-3.9,9.75,3.2,12.07,19.3,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.151,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,400,1406,-3.9,9.75,3.2,12.07,16.78,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1508,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,500,1407,-3.9,9.75,3.2,12.07,14.83,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1486,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,600,1408,-3.9,9.75,3.2,12.07,13.23,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1516,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,700,1409,-3.9,9.75,3.2,12.07,11.88,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.15,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,900,1410,-3.9,9.75,3.2,12.07,9.68,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1488,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,1000,1411,-3.9,9.75,3.2,12.07,8.76,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1524,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,1200,1412,-3.9,9.75,3.2,12.07,7.16,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1504,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,1400,1413,-3.9,9.75,3.2,12.07,5.81,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1508,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,1600,1414,-3.9,9.75,3.2,12.07,4.64,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1506,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,2000,1415,-3.9,9.75,3.2,12.07,2.69,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1473,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,2500,1416,-3.9,9.75,3.2,12.07,0.74,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.1496,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,3000,1417,-3.9,9.75,3.2,12.07,-0.86,0,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,288.151,7.6917
4.692,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,135.3085,6,0.015,100,1418,-3.9,9.75,3.2,12.07,28.91,-30,50,105,220,13C_G_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,30,288.1503,7.6917
