filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
2020108_melting4_aat_m3t.txt,0.0007425331931246517,-0.1608573169912274,0.0014841668361832315,-0.14034240485456392,-71.20641999444432,310.4288722888062,37.268872288806165,-0.20273377339737786,-10.759318118282131,-8.326512837513597,3.0,0.0031814072874606527,-1605.85559771743,-1590.9899713640405,duplex
avg,0.0007425331931246517,-0.1608573169912274,0.0014841668361832315,-0.14034240485456392,-71.20641999444432,310.4288722888062,37.268872288806165,-0.20273377339737786,-10.759318118282131,-8.326512837513597,3.0,0.0031814072874606527,-1605.85559771743,-1590.9899713640405,duplex
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
