offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
2.400000000000000000e+03,2.000000000000000000e+02,-2.167093469265171279e+01,-2.167093469265171279e+01,-8.088978689381110598e+02,-8.088978689381110598e+02,-1.309715104236264693e+00,-7.956869476342393455e+02,-1.816489390445553909e+01,-1.816489390445553909e+01,-1.306178191087610241e+00
2.375879396984924824e+03,2.000000000000000000e+02,-2.166971671833459823e+01,-2.166971671833459823e+01,-8.088949564985086909e+02,-8.088949564985086909e+02,-1.312260551089628358e+00,-7.956926630152240705e+02,-1.816370357386244905e+01,-1.816370357386244905e+01,-1.308558852274652740e+00
2.351758793969849194e+03,2.000000000000000000e+02,-2.166846132484133136e+01,-2.166846132484133136e+01,-8.088919229184011783e+02,-8.088919229184011783e+02,-1.314888770599696111e+00,-7.956986127429147473e+02,-1.816247678093031936e+01,-1.816247678093031936e+01,-1.311012438140348069e+00
2.327638190954774018e+03,2.000000000000000000e+02,-2.166716696694143707e+01,-2.166716696694143707e+01,-8.088887614200680218e+02,-8.088887614200680218e+02,-1.317603484681894699e+00,-7.957048097412957759e+02,-1.816121202484987407e+01,-1.816121202484987407e+01,-1.313541950300218808e+00
2.303517587939698387e+03,2.000000000000000000e+02,-2.166583201899830158e+01,-2.166583201899830158e+01,-8.088854647476409809e+02,-8.088854647476409809e+02,-1.320408633393199471e+00,-7.957112678333272697e+02,-1.815990772699797162e+01,-1.815990772699797162e+01,-1.316150546006244371e+00
2.279396984924623212e+03,2.000000000000000000e+02,-2.166445476989150620e+01,-2.166445476989150620e+01,-8.088820251262795864e+02,-8.088820251262795864e+02,-1.323308390992186556e+00,-7.957180018166616264e+02,-1.815856222604861614e+01,-1.815856222604861614e+01,-1.318841547905669653e+00
2.255276381909547581e+03,2.000000000000000000e+02,-2.166303341759227052e+01,-2.166303341759227052e+01,-8.088784342172543802e+02,-8.088784342172543802e+02,-1.326307183429978442e+00,-7.957250275468711607e+02,-1.815717377274008015e+01,-1.815717377274008015e+01,-1.321618454519984054e+00
2.231155778894472405e+03,2.000000000000000000e+02,-2.166156606331387735e+01,-2.166156606331387735e+01,-8.088746830684440283e+02,-8.088746830684440283e+02,-1.329409707446199462e+00,-7.957323620290420649e+02,-1.815574052424858564e+01,-1.815574052424858564e+01,-1.324484951503672958e+00
2.207035175879396775e+03,2.000000000000000000e+02,-2.166005070522349030e+01,-2.166005070522349030e+01,-8.088707620597101595e+02,-8.088707620597101595e+02,-1.332620951433992174e+00,-7.957400235187044473e+02,-1.815426053812461760e+01,-1.815426053812461760e+01,-1.327444923750954020e+00
2.182914572864321599e+03,2.000000000000000000e+02,-2.165848523167991857e+01,-2.165848523167991857e+01,-8.088666608425887716e+02,-8.088666608425887716e+02,-1.335946218270617658e+00,-7.957480316331931363e+02,-1.815273176578818948e+01,-1.815273176578818948e+01,-1.330502468423376383e+00
2.158793969849246423e+03,2.000000000000000000e+02,-2.165686741393666637e+01,-2.165686741393666637e+01,-8.088623682735510556e+02,-8.088623682735510556e+02,-1.339391150341865400e+00,-7.957564074746846927e+02,-1.815115204550920680e+01,-1.815115204550920680e+01,-1.333661908979087096e+00
2.134673366834170793e+03,2.000000000000000000e+02,-2.165519489828875521e+01,-2.165519489828875521e+01,-8.088578723400505623e+02,-8.088578723400505623e+02,-1.342961756999203393e+00,-7.957651737663219365e+02,-1.814951909485353099e+01,-1.814951909485353099e+01,-1.336927810292586116e+00
