r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.188696,1.188696,176.04,0.0,0.0,0.0,3.569165,0.0,0.0,0.0,0.0,18.223635,18.223635,0.004592,1.188696,18.223635,0.0,0.0,auto,794.287446,0.0,0.0
