r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
0.748441,0.748441,176.04,0.0,0.0,0.0,3.15534,0.0,0.0,0.0,0.0,20.017786,20.017786,0.026341,0.748441,20.017786,0.0,0.0,auto,1950.210942,0.0,0.0
