offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
2.400000000000000000e+03,2.000000000000000000e+02,-5.953103330851308783e+01,-5.953103330851308783e+01,-1.930537270591457400e+03,-1.930537270591457400e+03,-9.137788164025798521e-01,-1.951150465383655728e+03,-1.995134008902641654e+01,-1.995134008902641654e+01,-8.813328219463099078e-01
2.375879396984924824e+03,2.000000000000000000e+02,-5.952789739713898598e+01,-5.952789739713898598e+01,-1.930536124669854871e+03,-1.930536124669854871e+03,-9.179500388921986165e-01,-1.951154857827126989e+03,-1.994999362839178048e+01,-1.994999362839178048e+01,-8.840257432177883734e-01
2.351758793969849194e+03,2.000000000000000000e+02,-5.952465964993234593e+01,-5.952465964993234593e+01,-1.930534923068713852e+03,-1.930534923068713852e+03,-9.222892741518928794e-01,-1.951159397288549371e+03,-1.994860592284248924e+01,-1.994860592284248924e+01,-8.868011543148500708e-01
2.327638190954774018e+03,2.000000000000000000e+02,-5.952131562348813532e+01,-5.952131562348813532e+01,-1.930533662371082528e+03,-1.930533662371082528e+03,-9.268059236438864756e-01,-1.951164090087215527e+03,-1.994717527472198526e+01,-1.994717527472198526e+01,-8.896624505571785191e-01
2.303517587939698387e+03,2.000000000000000000e+02,-5.951786063017470951e+01,-5.951786063017470951e+01,-1.930532338907307121e+03,-1.930532338907307121e+03,-9.315100615731157774e-01,-1.951168942863463371e+03,-1.994569989834326407e+01,-1.994569989834326407e+01,-8.926132033145969258e-01
2.279396984924623212e+03,2.000000000000000000e+02,-5.951428972192752553e+01,-5.951428972192752553e+01,-1.930530948733255627e+03,-1.930530948733255627e+03,-9.364124932270821988e-01,-1.951173962596407137e+03,-1.994417791447676791e+01,-1.994417791447676791e+01,-8.956571710461957991e-01
2.255276381909547581e+03,2.000000000000000000e+02,-5.951059767274409751e+01,-5.951059767274409751e+01,-1.930529487606357861e+03,-1.930529487606357861e+03,-9.415248192380870629e-01,-1.951179156622554956e+03,-1.994260734442423200e+01,-1.994260734442423200e+01,-8.987983111532766856e-01
2.231155778894472405e+03,2.000000000000000000e+02,-5.950677895981152687e+01,-5.950677895981152687e+01,-1.930527950959297414e+03,-1.930527950959297414e+03,-9.468595064304967668e-01,-1.951184532655353678e+03,-1.994098610364289925e+01,-1.994098610364289925e+01,-9.020407927152129801e-01
2.207035175879396775e+03,2.000000000000000000e+02,-5.950282774310744571e+01,-5.950282774310744571e+01,-1.930526333871043335e+03,-1.930526333871043335e+03,-9.524299660420960656e-01,-1.951190098805656362e+03,-1.993931199490793915e+01,-1.993931199490793915e+01,-9.053890101840137428e-01
2.182914572864321599e+03,2.000000000000000000e+02,-5.949873784338024052e+01,-5.949873784338024052e+01,-1.930524631034971662e+03,-1.930524631034971662e+03,-9.582506401831620835e-01,-1.951195863603114731e+03,-1.993758270094076579e+01,-1.993758270094076579e+01,-9.088475981206042276e-01
2.158793969849246423e+03,2.000000000000000000e+02,-5.949450271829846315e+01,-5.949450271829846315e+01,-1.930522836723711407e+03,-1.930522836723711407e+03,-9.643370975181940752e-01,-1.951201836018462927e+03,-1.993579577646687540e+01,-1.993579577646687540e+01,-9.124214470642609820e-01
