Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,100,200,12.3352555347,0.739976436561,0.990327649606
1461,-700,200,3.28849788408,0.59010046686,0.987590258164
1460,-650,200,3.55736303546,0.60786830474,0.810151469581
1463,-800,200,2.97987625789,0.389149382335,0.944194918956
1462,-750,200,3.28752522144,0.538034824954,0.76480148558
1490,-950,400,4.1656386177,0.516824523401,0.775766161417
1491,-1100,400,3.62073730172,0.415920317507,0.56862677455
1492,-1300,400,3.28900935755,0.45024885359,1.45673448477
1493,-1500,400,3.10834464646,0.51984281962,0.823485341178
1497,100,400,13.697020609,0.731977693291,0.140991913909
1498,300,400,9.63669415347,0.561775107948,0.589182154745
1499,500,400,6.74818112438,0.624336782225,0.421157813508
1418,-250,150,6.11694802574,0.612676951156,0.794765901249
1419,-300,150,4.8435098526,0.470651097613,0.806053378199
1410,0,1200,14.6291166747,0.657218725774,0.907296467843
1411,0,1400,14.6462117289,0.489035269241,0.98304203945
1412,0,1600,14.3926972865,1.18498586809,0.523400908589
1413,0,2000,13.8006665647,0.634353583121,0.603474932526
1414,0,2500,14.5738794321,0.752339192583,0.779689042872
1415,0,3000,14.7687530465,0.703762959701,0.788085917201
1416,-100,150,11.6121481369,0.48990886354,0.451164047302
1417,-200,150,7.36427325092,0.621232034428,0.301548122354
1510,-1100,1000,7.31916762731,0.572072763883,0.297537682539
1483,-540,400,6.89603838553,0.651532082882,0.769362787382
1482,-520,400,7.03218608679,0.676667914119,0.655977855053
1481,-500,400,7.46414231238,0.61330813452,0.355752529739
1480,-480,400,7.56835864603,0.405942439587,1.10817207975
1487,-650,400,5.92526432119,0.46691731674,0.889619945401
1486,-600,400,6.1815302197,0.481133303614,0.506645747192
1485,-580,400,6.29770976278,0.499487574869,1.36820387582
1484,-560,400,6.76068572954,0.52846554086,1.21154920944
1489,-800,400,4.77160579674,0.424787782974,0.111737722512
1488,-700,400,5.27656647015,0.538694882637,1.48737294292
1409,0,1000,14.8936710215,0.543131077342,0.378422528208
1408,0,900,15.3569536292,0.762071041839,0.678278231274
1520,1900,1000,4.57731790563,0.570302591611,1.15360349434
1521,2500,1000,4.0765081855,0.456654824339,0.678515524927
1522,3000,1000,3.38680302283,0.484543209891,0.815134839359
1523,3500,1000,3.23143993636,0.451430064881,0.741048746542
1403,0,300,15.1244552612,0.594762305691,2.12011513619
1402,0,250,15.1951333381,0.607089608713,1.10465286884
1401,0,200,14.9512136756,0.852522856188,0.356925077745
1400,0,150,15.6016672541,0.655253752071,2.90908859799
1407,0,700,14.7191094346,0.666543993433,1.14323119231
1406,0,600,15.0441968175,0.605495114707,1.84575490862
1405,0,500,14.8610423247,0.679180554831,0.422282822637
1404,0,400,15.2062400228,0.590629582943,1.05630999795
1430,-580,150,3.1343900103,0.580254127935,0.540439272738
1431,-600,150,3.34711898066,0.589341624472,1.30988158549
1511,-1400,1000,6.171535681,0.583668316748,0.0736087020666
1421,-400,150,3.96376516313,0.497140023819,0.678583359883
1420,-350,150,4.41439337358,0.475522618514,0.426806225915
