offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-1.800000000000000000e+03,1.000000000000000000e+02,2.053234907112467589e+00,0.000000000000000000e+00,8.527696811552118561e+00,0.000000000000000000e+00,9.999999722698913462e-01
-1.781909547738693391e+03,1.000000000000000000e+02,2.053641718025849272e+00,0.000000000000000000e+00,8.527788322008404975e+00,0.000000000000000000e+00,9.999999719159965439e-01
-1.763819095477387009e+03,1.000000000000000000e+02,2.054061062599629395e+00,0.000000000000000000e+00,8.527880716994673094e+00,0.000000000000000000e+00,9.999999707428534057e-01
-1.745728643216080400e+03,1.000000000000000000e+02,2.054493466291091863e+00,0.000000000000000000e+00,8.527975813507168823e+00,0.000000000000000000e+00,9.999999695093069185e-01
-1.727638190954773791e+03,1.000000000000000000e+02,2.054939477011276328e+00,0.000000000000000000e+00,8.528073868235537702e+00,0.000000000000000000e+00,9.999999682627083164e-01
-1.709547738693467409e+03,1.000000000000000000e+02,2.055399671208832046e+00,0.000000000000000000e+00,8.528175007519052997e+00,0.000000000000000000e+00,9.999999670090934378e-01
-1.691457286432160799e+03,1.000000000000000000e+02,2.055874655945204132e+00,0.000000000000000000e+00,8.528279303865815564e+00,0.000000000000000000e+00,9.999999657356255511e-01
-1.673366834170854190e+03,1.000000000000000000e+02,2.056365071387646903e+00,0.000000000000000000e+00,8.528386922110485102e+00,0.000000000000000000e+00,9.999999644428769763e-01
-1.655276381909547808e+03,1.000000000000000000e+02,2.056871591959759549e+00,0.000000000000000000e+00,8.528497836385099617e+00,0.000000000000000000e+00,9.999999630711167153e-01
-1.637185929648241199e+03,1.000000000000000000e+02,2.057394929948260565e+00,0.000000000000000000e+00,8.528612199293092999e+00,0.000000000000000000e+00,9.999999615881157711e-01
-1.619095477386934817e+03,1.000000000000000000e+02,2.057935836410110131e+00,0.000000000000000000e+00,8.528729906834882968e+00,0.000000000000000000e+00,9.999999598867931327e-01
-1.601005025125628208e+03,1.000000000000000000e+02,2.058495101301498043e+00,0.000000000000000000e+00,8.528849968567101314e+00,0.000000000000000000e+00,9.999999573109655815e-01
-1.582914572864321599e+03,1.000000000000000000e+02,2.059073580212480881e+00,0.000000000000000000e+00,8.528976604336548917e+00,0.000000000000000000e+00,9.999999560462599080e-01
-1.564824120603015217e+03,1.000000000000000000e+02,2.059672146407739657e+00,0.000000000000000000e+00,8.529106100986268757e+00,0.000000000000000000e+00,9.999999539980483076e-01
-1.546733668341708608e+03,1.000000000000000000e+02,2.060291744689186633e+00,0.000000000000000000e+00,8.529239814786137686e+00,0.000000000000000000e+00,9.999999518258603226e-01
-1.528643216080401999e+03,1.000000000000000000e+02,2.060933371806080938e+00,0.000000000000000000e+00,8.529378155769222758e+00,0.000000000000000000e+00,9.999999496211289252e-01
-1.510552763819095617e+03,1.000000000000000000e+02,2.061598082732332582e+00,0.000000000000000000e+00,8.529521216701994035e+00,0.000000000000000000e+00,9.999999473568685904e-01
-1.492462311557789008e+03,1.000000000000000000e+02,2.062286997272503530e+00,0.000000000000000000e+00,8.529669321987341846e+00,0.000000000000000000e+00,9.999999450637416798e-01
-1.474371859296482398e+03,1.000000000000000000e+02,2.063001302629233535e+00,0.000000000000000000e+00,8.529822539067140497e+00,0.000000000000000000e+00,9.999999426803091174e-01
-1.456281407035176017e+03,1.000000000000000000e+02,2.063742260450840860e+00,0.000000000000000000e+00,8.529981126423535898e+00,0.000000000000000000e+00,9.999999401791833664e-01
-1.438190954773869407e+03,1.000000000000000000e+02,2.064511210499466287e+00,0.000000000000000000e+00,8.530145123945828800e+00,0.000000000000000000e+00,9.999999374344047398e-01
