offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
1.800000000000000000e+03,1.000000000000000000e+02,-9.107146257082604279e+00,-9.107146257082604279e+00,-5.569140697081920734e+02,-5.569140697081920734e+02,-2.053234893398901306e+00,-5.510422341760507834e+02,-8.513633823258714983e+00,-8.513633823258714983e+00,-2.053222353483666218e+00
1.781909547738693391e+03,1.000000000000000000e+02,-9.106936345756821538e+00,-9.106936345756821538e+00,-5.569139214803290088e+02,-5.569139214803290088e+02,-2.053641698408026794e+00,-5.510425436494239193e+02,-8.513430689210963465e+00,-8.513430689210963465e+00,-2.053628621578242441e+00
1.763819095477387009e+03,1.000000000000000000e+02,-9.106719979829676959e+00,-9.106719979829676959e+00,-5.569137690956166580e+02,-5.569137690956166580e+02,-2.054061042484668587e+00,-5.510428618066256377e+02,-8.513221299591805291e+00,-8.513221299591805291e+00,-2.054047400815673718e+00
1.745728643216080400e+03,1.000000000000000000e+02,-9.106496892215545813e+00,-9.106496892215545813e+00,-5.569136123973125905e+02,-5.569136123973125905e+02,-2.054493445818463826e+00,-5.510431889751275776e+02,-8.513005395170694101e+00,-8.513005395170694101e+00,-2.054479209656321803e+00
1.727638190954773791e+03,1.000000000000000000e+02,-9.106266801874198791e+00,-9.106266801874198791e+00,-5.569134512212312984e+02,-5.569134512212312984e+02,-2.054939455829412953e+00,-5.510435254979577167e+02,-8.512782703166976717e+00,-8.512782703166976717e+00,-2.054924593666784816e+00
1.709547738693467636e+03,1.000000000000000000e+02,-9.106029412948828394e+00,-9.106029412948828394e+00,-5.569132853953024096e+02,-5.569132853953024096e+02,-2.055399648897133336e+00,-5.510438717345979285e+02,-8.512552936380870960e+00,-8.512552936380870960e+00,-2.055384127236443259e+00
1.691457286432160799e+03,1.000000000000000000e+02,-9.105784413804030919e+00,-9.105784413804030919e+00,-5.569131147391217382e+02,-5.569131147391217382e+02,-2.055874632213551045e+00,-5.510442280619349731e+02,-8.512315792289427918e+00,-8.512315792289427918e+00,-2.055858415422032959e+00
1.673366834170854190e+03,1.000000000000000000e+02,-9.105531476006490266e+00,-9.105531476006490266e+00,-5.569129390634611809e+02,-5.569129390634611809e+02,-2.056365045781594070e+00,-5.510445948752829963e+02,-8.512070952031990601e+00,-8.512070952031990601e+00,-2.056348095931161524e+00
1.655276381909547808e+03,1.000000000000000000e+02,-9.105270253242451872e+00,-9.105270253242451872e+00,-5.569127581697396181e+02,-5.569127581697396181e+02,-2.056871564562388066e+00,-5.510449725894711719e+02,-8.511818079372091006e+00,-8.511818079372091006e+00,-2.056853841257278770e+00
1.637185929648241199e+03,1.000000000000000000e+02,-9.105000380120827685e+00,-9.105000380120827685e+00,-5.569125718494783541e+02,-5.569125718494783541e+02,-2.057394900788262149e+00,-5.510453616400113788e+02,-8.511556819510047944e+00,-8.511556819510047944e+00,-2.057376360978467211e+00
