4.96999979	0.583757758
5.170000076	0.583714306
5.519999981	0.583996654
5.820000172	0.584323466
6.170000076	0.584480584
6.71999979	0.584819138
7.179999828	0.58527571
7.71999979	0.585618794
8.220000267	0.586111426
8.720000267	0.586330533
9.270000458	0.58679384
9.770000458	0.587100446
10.27000046	0.587587833
10.77000046	0.58790499
11.27000046	0.588366628
11.72000027	0.588901341
12.22000027	0.589369297
12.77000046	0.589744806
13.27000046	0.590239406
13.72000027	0.590766728
14.27000046	0.591272116
14.77000046	0.591960907
15.27000046	0.592375636
15.77000046	0.593022704
16.21999931	0.593943954
16.77000046	0.594551146
17.27000046	0.595261812
17.77000046	0.596153915
18.21999931	0.597092032
18.77000046	0.598348498
19.21999931	0.59932828
19.77000046	0.600687563
20.21999931	0.602163434
20.77000046	0.603723884
21.27000046	0.605440736
21.77000046	0.60718286
22.27000046	0.609311044
22.77000046	0.611312449
23.27000046	0.613593519
23.71999931	0.615720272
24.27000046	0.618471623
24.71999931	0.621199846
25.21999931	0.624089837
25.77000046	0.627031565
26.27000046	0.630137384
26.71999931	0.633283675
27.21999931	0.636466742
27.77000046	0.639986098
28.27000046	0.643297672
28.77000046	0.646364451
29.27000046	0.649564028
29.77000046	0.652903974
30.27000046	0.655690134
30.77000046	0.65865618
31.21999931	0.661427081
31.77000046	0.664052844
32.22000122	0.666288734
32.70999908	0.668538868
33.27000046	0.670735002
33.77000046	0.672618806
34.27000046	0.674466014
34.77000046	0.675746024
35.31999969	0.67703557
35.72000122	0.678551137
36.27000046	0.679749608
36.72000122	0.680465341
37.27000046	0.681652427
37.77000046	0.682721436
38.27000046	0.68353492
38.77000046	0.684111893
39.22000122	0.684813798
39.77000046	0.685418189
40.27000046	0.685751617
40.77000046	0.686399818
41.22000122	0.686718941
41.77000046	0.687348604
42.27000046	0.687756836
42.77000046	0.688094974
43.27000046	0.688309312
43.70999908	0.688651681
44.27000046	0.689122737
44.77000046	0.689338148
45.22000122	0.689629257
45.77000046	0.689887583
46.27000046	0.690317988
46.72000122	0.690379262
47.27000046	0.690485776
47.77000046	0.690815389
48.27000046	0.691096842
48.77000046	0.691114605
49.22000122	0.691530168
49.72999954	0.691547692
50.27000046	0.691788077
50.77000046	0.691891313
51.27000046	0.692155004
51.72000122	0.69229269
52.27000046	0.692505419
52.77000046	0.692781985
53.27000046	0.692824304
53.77000046	0.693094552
54.27000046	0.693112016
54.77000046	0.693403661
55.20999908	0.693441272
55.77000046	0.693664014
56.27000046	0.693819821
56.77000046	0.693960667
57.27000046	0.694017351
57.77000046	0.694301128
58.27000046	0.69444418
58.77000046	0.694747567
59.24000168	0.694669485
59.72000122	0.694805086
60.27000046	0.694892943
60.77000046	0.6950261
61.22000122	0.695127666
61.77000046	0.695405722
62.27000046	0.695588648
62.77000046	0.695807695
63.24000168	0.695912004
63.77000046	0.695882201
64.26999664	0.695932686
64.76999664	0.696164429
65.26999664	0.696364343
65.76999664	0.696376145
66.26999664	0.696627796
66.76999664	0.696506679
67.22000122	0.696694374
67.76999664	0.697135568
68.26999664	0.697199762
68.72000122	0.697257698
69.26999664	0.697244585
69.76999664	0.697247207
70.22000122	0.697446466
70.76999664	0.697550297
71.26999664	0.697835028
71.72000122	0.697813213
72.26999664	0.697964132
72.76999664	0.698116064
73.22000122	0.698201835
73.81999969	0.698321462
74.26999664	0.69856751
74.76999664	0.698446453
75.26999664	0.698552191
75.76999664	0.69875437
76.26999664	0.698835969
76.70999908	0.69882673
77.26999664	0.698921323
