filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
20200114_atul_melting_probe1_gat_m3t.txt,0.0006430452945902093,0.6795160613500999,0.0014970115273936582,0.7082335002548092,-67.63175012876921,315.2335826521844,42.07358265218437,-0.18789786002271394,-11.608124184396821,-9.353349864124255,3.0,0.001888229193091028,-1847.4097444954934,-1832.148640301065,duplex
avg,0.0006430452945902093,0.6795160613500999,0.0014970115273936582,0.7082335002548092,-67.63175012876921,315.2335826521844,42.07358265218437,-0.18789786002271394,-11.608124184396821,-9.353349864124255,3.0,0.001888229193091028,-1847.4097444954934,-1832.148640301065,duplex
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
