Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc1p,1,216,208,8,23.09467782083295,0.11103210490785072,0.9916127820805511,0.991288638392843,-466.2104100648844,-439.90383497732415,23.094677820832956,2753.556428679341,0.33321480295426664
