o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,50,1400,inf,9.75,3.2,9.73,34.98,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1498,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,100,1401,inf,9.75,3.2,9.73,28.91,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1503,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,150,1402,inf,9.75,3.2,9.73,25.36,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1505,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,200,1403,inf,9.75,3.2,9.73,22.85,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.15,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,250,1404,inf,9.75,3.2,9.73,20.89,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1483,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,300,1405,inf,9.75,3.2,9.73,19.3,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1496,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,400,1406,inf,9.75,3.2,9.73,16.78,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.15,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,500,1407,inf,9.75,3.2,9.73,14.83,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1508,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,600,1408,inf,9.75,3.2,9.73,13.23,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1508,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,700,1409,inf,9.75,3.2,9.73,11.88,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1502,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,900,1410,inf,9.75,3.2,9.73,9.68,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1464,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,1000,1411,inf,9.75,3.2,9.73,8.76,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1489,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,1200,1412,inf,9.75,3.2,9.73,7.16,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1506,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,1400,1413,inf,9.75,3.2,9.73,5.81,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1518,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,1600,1414,inf,9.75,3.2,9.73,4.64,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1473,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,2000,1415,inf,9.75,3.2,9.73,2.69,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1471,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,2500,1416,inf,9.75,3.2,9.73,0.74,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1513,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,3000,1417,inf,9.75,3.2,9.73,-0.86,0,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,0,303.1512,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,150,1418,inf,9.75,3.2,9.73,25.36,-100,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,100,303.151,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,150,1419,inf,9.75,3.2,9.73,25.36,-200,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,200,303.1475,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,150,1420,inf,9.75,3.2,9.73,25.36,-300,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,300,303.1467,5.9543
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.9214,7,0.024,150,1421,inf,9.75,3.2,9.73,25.36,-350,50,105,220,13C_GC1p_dl,16,0.05,2,60.76302,150.784627,599.66,188.81,350,303.1497,5.9543
