Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.0153614506835,1.0,0.0153614506835
1400,0,50,0.004,0.7371,0.0153614506835,0.7371,0.0208403889343
1400,0,50,0.008,0.5775,0.0153614506835,0.5775,0.0265999146034
1400,0,50,0.012,0.4755,0.0153614506835,0.4755,0.0323058899758
1400,0,50,0.016,0.4061,0.0153614506835,0.4061,0.0378267684892
1400,0,50,0.02,0.3383,0.0153614506835,0.3383,0.0454077761853
1401,0,100,0.0,1.0,0.0175372669896,1.0,0.0175372669896
1401,0,100,0.004,0.737,0.0175372669896,0.737,0.0237954775978
1401,0,100,0.008,0.6051,0.0175372669896,0.6051,0.0289824276807
1401,0,100,0.012,0.5171,0.0175372669896,0.5171,0.0339146528517
1401,0,100,0.016,0.4017,0.0175372669896,0.4017,0.043657622578
1401,0,100,0.02,0.3306,0.0175372669896,0.3306,0.0530467846025
1402,0,150,0.0,1.0,0.0158198595438,1.0,0.0158198595438
1402,0,150,0.004,0.7614,0.0158198595438,0.7614,0.0207773306328
1402,0,150,0.008,0.6517,0.0158198595438,0.6517,0.0242747576244
1402,0,150,0.012,0.5115,0.0158198595438,0.5115,0.0309283666546
1402,0,150,0.016,0.4082,0.0158198595438,0.4082,0.0387551679173
1402,0,150,0.02,0.3343,0.0158198595438,0.3343,0.0473223438344
1403,0,200,0.0,1.0,0.0190406287022,1.0,0.0190406287022
1403,0,200,0.004,0.7482,0.0190406287022,0.7482,0.025448581532
1403,0,200,0.008,0.6536,0.0190406287022,0.6536,0.029131928859
1403,0,200,0.012,0.5515,0.0190406287022,0.5515,0.0345251653712
1403,0,200,0.016,0.4276,0.0190406287022,0.4276,0.0445290661885
1403,0,200,0.02,0.3602,0.0190406287022,0.3602,0.0528612679129
1404,0,250,0.0,1.0,0.0166276202811,1.0,0.0166276202811
1404,0,250,0.004,0.7915,0.0166276202811,0.7915,0.0210077325093
1404,0,250,0.008,0.6596,0.0166276202811,0.6596,0.0252086420271
1404,0,250,0.012,0.5379,0.0166276202811,0.5379,0.0309121031438
1404,0,250,0.016,0.453,0.0166276202811,0.453,0.0367055635344
1404,0,250,0.02,0.3805,0.0166276202811,0.3805,0.0436993962709
1405,0,300,0.0,1.0,0.0152110852226,1.0,0.0152110852226
1405,0,300,0.004,0.7861,0.0152110852226,0.7861,0.0193500638883
1405,0,300,0.008,0.6721,0.0152110852226,0.6721,0.0226321756027
1405,0,300,0.012,0.5321,0.0152110852226,0.5321,0.02858689198
1405,0,300,0.016,0.447,0.0152110852226,0.447,0.0340292734285
