offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.600000000000000000e+03,1.500000000000000000e+02,4.485941157555911829e+00,0.000000000000000000e+00,1.396230671657667699e+01,0.000000000000000000e+00,9.999988884293212754e-01
-2.573869346733668408e+03,1.500000000000000000e+02,4.486601131224897010e+00,0.000000000000000000e+00,1.396776397900862321e+01,0.000000000000000000e+00,9.999988377773502135e-01
-2.547738693467336816e+03,1.500000000000000000e+02,4.487282224289570465e+00,0.000000000000000000e+00,1.397339831160479662e+01,0.000000000000000000e+00,9.999987770414172639e-01
-2.521608040201005224e+03,1.500000000000000000e+02,4.487985414865428346e+00,0.000000000000000000e+00,1.397923426644774736e+01,0.000000000000000000e+00,9.999987129508959294e-01
-2.495477386934673177e+03,1.500000000000000000e+02,4.488711716786879080e+00,0.000000000000000000e+00,1.398529121179467438e+01,0.000000000000000000e+00,9.999986499118598271e-01
-2.469346733668341585e+03,1.500000000000000000e+02,4.489462178539310067e+00,0.000000000000000000e+00,1.399158260548051658e+01,0.000000000000000000e+00,9.999985894467017244e-01
-2.443216080402009993e+03,1.500000000000000000e+02,4.490237894046745559e+00,0.000000000000000000e+00,1.399811849457455537e+01,0.000000000000000000e+00,9.999985311775521080e-01
-2.417085427135678401e+03,1.500000000000000000e+02,4.491039996651559285e+00,0.000000000000000000e+00,1.400490330010507023e+01,0.000000000000000000e+00,9.999984714239363859e-01
-2.390954773869346809e+03,1.500000000000000000e+02,4.491869642210466473e+00,0.000000000000000000e+00,1.401193106870346128e+01,0.000000000000000000e+00,9.999984000797557115e-01
-2.364824120603015217e+03,1.500000000000000000e+02,4.492728132275195740e+00,0.000000000000000000e+00,1.401921627855813313e+01,0.000000000000000000e+00,9.999983167864642253e-01
-2.338693467336683170e+03,1.500000000000000000e+02,4.493616838888677911e+00,0.000000000000000000e+00,1.402677220529676561e+01,0.000000000000000000e+00,9.999982203167625538e-01
-2.312562814070351578e+03,1.500000000000000000e+02,4.494537302957084535e+00,0.000000000000000000e+00,1.403463328813722910e+01,0.000000000000000000e+00,9.999981207676641448e-01
-2.286432160804019986e+03,1.500000000000000000e+02,4.495491118265208641e+00,0.000000000000000000e+00,1.404282438858649584e+01,0.000000000000000000e+00,9.999980228365449308e-01
-2.260301507537688394e+03,1.500000000000000000e+02,4.496479951342876369e+00,0.000000000000000000e+00,1.405136486040953514e+01,0.000000000000000000e+00,9.999979277464574601e-01
