Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
ac1p,1,195,188,7,3534.2684930927785,18.799300495174354,0.8506341181789108,0.8450428819610091,579.5650332940297,601.8770997226925,3534.26849309278,23661.819218703065,4.3358160126064345
