Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A21_C1p_Off,1,109,105,4,47.422237548069056,0.4516403576006577,0.9768586524643377,0.9759686006360431,-82.33135586394057,-71.95057971963939,47.42223754806904,2049.2427018343847,0.6720419314303666
