filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
20210125_probe11_melting2_aaa_m3t.txt,-0.3277613896954162,0.9503507419936426,0.0011004132990993878,0.7064374889752038,-10.528794729020586,228.15232157711614,-45.007678422883885,-0.019501077066421974,-4.714353590896209,-4.480340666099146,3.0,0.003966845301627464,-1833.3293689983132,-1817.5784700535098,duplex
avg,-0.3277613896954162,0.9503507419936426,0.0011004132990993878,0.7064374889752038,-10.528794729020586,228.15232157711614,-45.007678422883885,-0.019501077066421974,-4.714353590896209,-4.480340666099146,3.0,0.003966845301627464,-1833.3293689983132,-1817.5784700535098,duplex
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
