o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1400,-3.9,9.78,3.2,12.84,23.72,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1509,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1401,-3.9,9.78,3.2,12.84,21.21,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1511,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,250,1402,-3.9,9.78,3.2,12.84,19.26,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1494,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,300,1403,-3.9,9.78,3.2,12.84,17.67,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1493,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1404,-3.9,9.78,3.2,12.84,15.16,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1511,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,500,1405,-3.9,9.78,3.2,12.84,13.21,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1497,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,600,1406,-3.9,9.78,3.2,12.84,11.62,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1508,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,700,1407,-3.9,9.78,3.2,12.84,10.27,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1512,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,900,1408,-3.9,9.78,3.2,12.84,8.07,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1492,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,1000,1409,-3.9,9.78,3.2,12.84,7.15,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1506,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,1200,1410,-3.9,9.78,3.2,12.84,5.56,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1505,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,1400,1411,-3.9,9.78,3.2,12.84,4.21,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1511,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,1600,1412,-3.9,9.78,3.2,12.84,3.05,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1496,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,2000,1413,-3.9,9.78,3.2,12.84,1.1,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1504,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,2500,1414,-3.9,9.78,3.2,12.84,-0.85,0,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,0,298.1501,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1415,-3.9,9.78,3.2,12.84,23.72,-60,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,60,298.1498,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1416,-3.9,9.78,3.2,12.84,23.72,-120,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,120,298.1493,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1417,-3.9,9.78,3.2,12.84,23.72,-160,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,160,298.1491,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1418,-3.9,9.78,3.2,12.84,23.72,-200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,200,298.1492,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1419,-3.9,9.78,3.2,12.84,23.72,-240,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,240,298.1501,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1420,-3.9,9.78,3.2,12.84,23.72,-280,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,280,298.1498,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1421,-3.9,9.78,3.2,12.84,23.72,-320,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,320,298.1513,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1422,-3.9,9.78,3.2,12.84,23.72,-360,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,360,298.1491,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1423,-3.9,9.78,3.2,12.84,23.72,-400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,400,298.1496,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1424,-3.9,9.78,3.2,12.84,23.72,-400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,400,298.1509,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1425,-3.9,9.78,3.2,12.84,23.72,-440,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,440,298.1507,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1426,-3.9,9.78,3.2,12.84,23.72,100,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-100,298.1523,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,150,1427,-3.9,9.78,3.2,12.84,23.72,300,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-300,298.1501,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1428,-3.9,9.78,3.2,12.84,21.21,-50,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,50,298.1488,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1429,-3.9,9.78,3.2,12.84,21.21,-100,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,100,298.1519,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1430,-3.9,9.78,3.2,12.84,21.21,-150,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,150,298.151,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1431,-3.9,9.78,3.2,12.84,21.21,-200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,200,298.148,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1432,-3.9,9.78,3.2,12.84,21.21,-250,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,250,298.1516,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1433,-3.9,9.78,3.2,12.84,21.21,-300,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,300,298.1496,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1434,-3.9,9.78,3.2,12.84,21.21,-350,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,350,298.1527,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1435,-3.9,9.78,3.2,12.84,21.21,-400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,400,298.1497,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1436,-3.9,9.78,3.2,12.84,21.21,-400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,400,298.1512,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1437,-3.9,9.78,3.2,12.84,21.21,-450,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,450,298.1516,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1438,-3.9,9.78,3.2,12.84,21.21,-500,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,500,298.1477,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1439,-3.9,9.78,3.2,12.84,21.21,-550,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,550,298.1495,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1440,-3.9,9.78,3.2,12.84,21.21,-600,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,600,298.1493,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1441,-3.9,9.78,3.2,12.84,21.21,100,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-100,298.1498,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1442,-3.9,9.78,3.2,12.84,21.21,200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-200,298.1512,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1443,-3.9,9.78,3.2,12.84,21.21,400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-400,298.1493,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,200,1444,-3.9,9.78,3.2,12.84,21.21,600,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-600,298.1475,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1445,-3.9,9.78,3.2,12.84,15.16,-100,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,100,298.1519,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1446,-3.9,9.78,3.2,12.84,15.16,-150,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,150,298.1516,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1447,-3.9,9.78,3.2,12.84,15.16,-200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,200,298.1516,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1448,-3.9,9.78,3.2,12.84,15.16,-250,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,250,298.1479,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1449,-3.9,9.78,3.2,12.84,15.16,-300,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,300,298.1507,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1450,-3.9,9.78,3.2,12.84,15.16,-350,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,350,298.1513,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1451,-3.9,9.78,3.2,12.84,15.16,-400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,400,298.1487,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1452,-3.9,9.78,3.2,12.84,15.16,-400,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,400,298.1503,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1453,-3.9,9.78,3.2,12.84,15.16,-450,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,450,298.1485,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1454,-3.9,9.78,3.2,12.84,15.16,-500,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,500,298.1525,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1455,-3.9,9.78,3.2,12.84,15.16,-550,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,550,298.1497,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1456,-3.9,9.78,3.2,12.84,15.16,-600,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,600,298.1498,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1457,-3.9,9.78,3.2,12.84,15.16,-650,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,650,298.1516,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1458,-3.9,9.78,3.2,12.84,15.16,-700,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,700,298.1485,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1459,-3.9,9.78,3.2,12.84,15.16,-850,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,850,298.1503,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1460,-3.9,9.78,3.2,12.84,15.16,-1000,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,1000,298.151,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1461,-3.9,9.78,3.2,12.84,15.16,-1150,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,1150,298.1514,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1462,-3.9,9.78,3.2,12.84,15.16,50,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-50,298.151,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1463,-3.9,9.78,3.2,12.84,15.16,200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-200,298.1501,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1464,-3.9,9.78,3.2,12.84,15.16,350,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-350,298.1507,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1465,-3.9,9.78,3.2,12.84,15.16,500,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-500,298.1497,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1466,-3.9,9.78,3.2,12.84,15.16,650,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-650,298.1503,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1467,-3.9,9.78,3.2,12.84,15.16,800,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-800,298.1493,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1468,-3.9,9.78,3.2,12.84,15.16,1000,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-1000,298.1492,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,400,1469,-3.9,9.78,3.2,12.84,15.16,1200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,-1200,298.1493,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,600,1470,-3.9,9.78,3.2,12.84,11.62,-100,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,100,298.1509,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,600,1471,-3.9,9.78,3.2,12.84,11.62,-200,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,200,298.1485,5.5105
4.706,-0.82,190.0,13CselR1rho.ijk,30.26,9000,1500,29.25,81.3428,7,0.024,600,1472,-3.9,9.78,3.2,12.84,11.62,-250,50,105,220,13C_G10_C1p_dl,32,0.05,2,70.948117,176.059144,700.175,203,250,298.148,5.5105
